,participant,condition_off,expName,test_offline,block_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,accuracy,Partz_no_partm.rt,security_1_7.keys,n_lang,n_lang_used,partiture,tendence_mix_lan,music_use,bilingual,ability_learn_l2,music_exp,BMRQ_score,age,sex,hand,group,education_level,mus_exp_age,info_index,sec_rate_merged
1141,s108,R,Unsyncopated_study2,testWhatL3Uns//cat_viol.r1.s1.0.wav,4.0,unsyncopated,a,s1,no_rule,cat,L3,z,0,0.3015,6.0,3.0,3.0,no,4.0,yes,yes,5.0,yes,58.0,26.0,masculino,right,B,Master degree,6.0,2,Secure
1142,s108,R,Unsyncopated_study2,testWhatL3Uns//cat_viol.r2.s1.0.wav,4.0,unsyncopated,b,s1,no_rule,cat,L3,z,0,0.2716,5.0,3.0,3.0,no,4.0,yes,yes,5.0,yes,58.0,26.0,masculino,right,B,Master degree,6.0,2,Uncertain
1143,s108,R,Unsyncopated_study2,testWhatL3Uns//r2.s1.1.wav,4.0,unsyncopated,b,s1,rule,rule,L3,m,0,0.6838,6.0,3.0,3.0,no,4.0,yes,yes,5.0,yes,58.0,26.0,masculino,right,B,Master degree,6.0,2,Secure
1144,s108,R,Unsyncopated_study2,testWhatL3Uns//r1.s2.1.wav,4.0,unsyncopated,a,s2,rule,rule,L3,z,1,0.3166,5.0,3.0,3.0,no,4.0,yes,yes,5.0,yes,58.0,26.0,masculino,right,B,Master degree,6.0,2,Uncertain
1145,s108,R,Unsyncopated_study2,testWhatL3Uns//time_viol.r2.s2.0.wav,4.0,unsyncopated,b,s2,no_rule,time,L3,z,0,0.1678,6.0,3.0,3.0,no,4.0,yes,yes,5.0,yes,58.0,26.0,masculino,right,B,Master degree,6.0,2,Secure
1146,s108,R,Unsyncopated_study2,testWhatL3Uns//r1.s1.0.wav,4.0,unsyncopated,a,s1,rule,rule,L3,z,1,0.3656,6.0,3.0,3.0,no,4.0,yes,yes,5.0,yes,58.0,26.0,masculino,right,B,Master degree,6.0,2,Secure
1147,s108,R,Unsyncopated_study2,testWhatL3Uns//r2.s2.2.wav,4.0,unsyncopated,b,s2,rule,rule,L3,m,0,0.1695,5.0,3.0,3.0,no,4.0,yes,yes,5.0,yes,58.0,26.0,masculino,right,B,Master degree,6.0,2,Uncertain
1148,s108,R,Unsyncopated_study2,testWhatL3Uns//r2.s2.0.wav,4.0,unsyncopated,b,s2,rule,rule,L3,z,1,0.0518,6.0,3.0,3.0,no,4.0,yes,yes,5.0,yes,58.0,26.0,masculino,right,B,Master degree,6.0,2,Secure
1149,s108,R,Unsyncopated_study2,testWhatL3Uns//time_viol.r1.s2.0.wav,4.0,unsyncopated,a,s2,no_rule,time,L3,z,0,0.1514,6.0,3.0,3.0,no,4.0,yes,yes,5.0,yes,58.0,26.0,masculino,right,B,Master degree,6.0,2,Secure
1150,s108,R,Unsyncopated_study2,testWhatL3Uns//time_viol.r1.s1.0.wav,4.0,unsyncopated,a,s1,no_rule,time,L3,z,0,0.5699,6.0,3.0,3.0,no,4.0,yes,yes,5.0,yes,58.0,26.0,masculino,right,B,Master degree,6.0,2,Secure
1151,s108,R,Unsyncopated_study2,testWhatL3Uns//dep_viol.r1.s1.0.wav,4.0,unsyncopated,a,s1,no_rule,dep,L3,m,1,0.3123,7.0,3.0,3.0,no,4.0,yes,yes,5.0,yes,58.0,26.0,masculino,right,B,Master degree,6.0,2,Secure
1152,s109,B,Unsyncopated_study2,testWhenL4Uns//r1.s1.0.wav,1.0,unsyncopated,a,s1,rule,rule,L4,z,1,5.6103,6.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,1,Secure
1153,s109,B,Unsyncopated_study2,testWhenL4Uns//cat_viol.r2.s2.0.wav,1.0,unsyncopated,b,s2,no_rule,cat,L4,z,0,3.1913,5.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,1,Uncertain
1154,s109,B,Unsyncopated_study2,testWhenL4Uns//time_viol.r2.s1.0.wav,1.0,unsyncopated,b,s1,no_rule,time,L4,z,0,1.3168,5.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,1,Uncertain
1155,s109,B,Unsyncopated_study2,testWhenL4Uns//dep_viol.r1.s1.0.wav,1.0,unsyncopated,a,s1,no_rule,dep,L4,z,0,2.4177,4.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,1,Uncertain
1156,s109,B,Unsyncopated_study2,testWhenL4Uns//r1.s1.1.wav,1.0,unsyncopated,a,s1,rule,rule,L4,z,1,1.5021,3.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,1,Uncertain
1157,s109,B,Unsyncopated_study2,testWhenL4Uns//time_viol.r2.s2.0.wav,1.0,unsyncopated,b,s2,no_rule,time,L4,z,0,0.9869,6.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,1,Secure
1158,s109,B,Unsyncopated_study2,testWhenL4Uns//r2.s1.1.wav,1.0,unsyncopated,b,s1,rule,rule,L4,z,1,1.9558,2.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,1,Unsecure
1159,s109,B,Unsyncopated_study2,testWhenL4Uns//dep_viol.r1.s2.0.wav,1.0,unsyncopated,a,s2,no_rule,dep,L4,z,0,0.8499,5.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,1,Uncertain
1160,s109,B,Unsyncopated_study2,testWhenL4Uns//r1.s2.1.wav,1.0,unsyncopated,a,s2,rule,rule,L4,z,1,0.8492,3.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,1,Uncertain
1161,s109,B,Unsyncopated_study2,testWhenL4Uns//r1.s2.2.wav,1.0,unsyncopated,a,s2,rule,rule,L4,z,1,1.1873,6.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,1,Secure
1162,s109,B,Unsyncopated_study2,testWhenL4Uns//r2.s1.0.wav,1.0,unsyncopated,b,s1,rule,rule,L4,m,0,2.4229,2.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,1,Unsecure
1163,s109,B,Unsyncopated_study2,testWhenL4Uns//cat_viol.r1.s1.0.wav,1.0,unsyncopated,a,s1,no_rule,cat,L4,z,0,0.838,3.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,1,Uncertain
1164,s109,B,Unsyncopated_study2,testWhenL4Uns//r1.s2.0.wav,1.0,unsyncopated,a,s2,rule,rule,L4,z,1,3.0328,2.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,1,Unsecure
1165,s109,B,Unsyncopated_study2,testWhenL4Uns//cat_viol.r2.s1.0.wav,1.0,unsyncopated,b,s1,no_rule,cat,L4,z,0,2.4166,1.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,1,Unsecure
1166,s109,B,Unsyncopated_study2,testWhenL4Uns//r2.s2.1.wav,1.0,unsyncopated,b,s2,rule,rule,L4,z,1,0.7341,2.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,1,Unsecure
1167,s109,B,Unsyncopated_study2,testWhenL4Uns//r2.s2.0.wav,1.0,unsyncopated,b,s2,rule,rule,L4,z,1,2.7235,2.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,1,Unsecure
1168,s109,B,Unsyncopated_study2,testWhenL4Uns//dep_viol.r2.s1.0.wav,1.0,unsyncopated,b,s1,no_rule,dep,L4,z,0,1.3012,2.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,1,Unsecure
1169,s109,B,Unsyncopated_study2,testWhenL4Uns//time_viol.r1.s2.0.wav,1.0,unsyncopated,a,s2,no_rule,time,L4,m,1,2.9859,5.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,1,Uncertain
1170,s109,B,Unsyncopated_study2,testWhenL4Uns//dep_viol.r2.s2.0.wav,1.0,unsyncopated,b,s2,no_rule,dep,L4,m,1,2.6183,3.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,1,Uncertain
1171,s109,B,Unsyncopated_study2,testWhenL4Uns//r2.s1.2.wav,1.0,unsyncopated,b,s1,rule,rule,L4,m,0,8.1235,3.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,1,Uncertain
1172,s109,B,Unsyncopated_study2,testWhenL4Uns//time_viol.r1.s1.0.wav,1.0,unsyncopated,a,s1,no_rule,time,L4,z,0,0.383,3.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,1,Uncertain
1173,s109,B,Unsyncopated_study2,testWhenL4Uns//cat_viol.r1.s2.0.wav,1.0,unsyncopated,a,s2,no_rule,cat,L4,m,1,5.2672,3.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,1,Uncertain
1174,s109,B,Unsyncopated_study2,testWhenL4Uns//r2.s2.2.wav,1.0,unsyncopated,b,s2,rule,rule,L4,m,0,1.1247,2.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,1,Unsecure
1175,s109,B,Unsyncopated_study2,testWhenL4Uns//r1.s1.2.wav,1.0,unsyncopated,a,s1,rule,rule,L4,m,0,1.2832,3.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,1,Uncertain
1176,s109,R,Unsyncopated_study2,testWhatL3Uns//dep_viol.r1.s1.0.wav,2.0,unsyncopated,a,s1,no_rule,dep,L3,z,0,4.6183,2.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,2,Unsecure
1177,s109,R,Unsyncopated_study2,testWhatL3Uns//cat_viol.r1.s1.0.wav,2.0,unsyncopated,a,s1,no_rule,cat,L3,m,1,2.1508,3.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,2,Uncertain
1178,s109,R,Unsyncopated_study2,testWhatL3Uns//r1.s2.0.wav,2.0,unsyncopated,a,s2,rule,rule,L3,z,1,1.5671,6.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,2,Secure
1179,s109,R,Unsyncopated_study2,testWhatL3Uns//dep_viol.r2.s1.0.wav,2.0,unsyncopated,b,s1,no_rule,dep,L3,z,0,1.9212,3.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,2,Uncertain
1180,s109,R,Unsyncopated_study2,testWhatL3Uns//r2.s1.1.wav,2.0,unsyncopated,b,s1,rule,rule,L3,z,1,0.7843,5.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,2,Uncertain
1181,s109,R,Unsyncopated_study2,testWhatL3Uns//cat_viol.r2.s1.0.wav,2.0,unsyncopated,b,s1,no_rule,cat,L3,z,0,1.4838,6.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,2,Secure
1182,s109,R,Unsyncopated_study2,testWhatL3Uns//time_viol.r2.s2.0.wav,2.0,unsyncopated,b,s2,no_rule,time,L3,m,1,2.4012,1.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,2,Unsecure
1183,s109,R,Unsyncopated_study2,testWhatL3Uns//r2.s1.0.wav,2.0,unsyncopated,b,s1,rule,rule,L3,m,0,4.6487,1.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,2,Unsecure
1184,s109,R,Unsyncopated_study2,testWhatL3Uns//r2.s2.2.wav,2.0,unsyncopated,b,s2,rule,rule,L3,z,1,1.0871,4.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,2,Uncertain
1185,s109,R,Unsyncopated_study2,testWhatL3Uns//time_viol.r1.s1.0.wav,2.0,unsyncopated,a,s1,no_rule,time,L3,z,0,0.6177,5.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,2,Uncertain
1186,s109,R,Unsyncopated_study2,testWhatL3Uns//cat_viol.r1.s2.0.wav,2.0,unsyncopated,a,s2,no_rule,cat,L3,z,0,1.2559,2.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,2,Unsecure
1187,s109,R,Unsyncopated_study2,testWhatL3Uns//r2.s2.0.wav,2.0,unsyncopated,b,s2,rule,rule,L3,z,1,1.1757,5.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,2,Uncertain
1188,s109,R,Unsyncopated_study2,testWhatL3Uns//dep_viol.r1.s2.0.wav,2.0,unsyncopated,a,s2,no_rule,dep,L3,z,0,1.1374,1.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,2,Unsecure
1189,s109,R,Unsyncopated_study2,testWhatL3Uns//r1.s1.1.wav,2.0,unsyncopated,a,s1,rule,rule,L3,m,0,1.7346,1.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,2,Unsecure
1190,s109,R,Unsyncopated_study2,testWhatL3Uns//r1.s2.1.wav,2.0,unsyncopated,a,s2,rule,rule,L3,z,1,0.7182,5.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,2,Uncertain
1191,s109,R,Unsyncopated_study2,testWhatL3Uns//r1.s1.0.wav,2.0,unsyncopated,a,s1,rule,rule,L3,m,0,1.8158,1.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,2,Unsecure
1192,s109,R,Unsyncopated_study2,testWhatL3Uns//r2.s1.2.wav,2.0,unsyncopated,b,s1,rule,rule,L3,m,0,1.0762,4.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,2,Uncertain
1193,s109,R,Unsyncopated_study2,testWhatL3Uns//cat_viol.r2.s2.0.wav,2.0,unsyncopated,b,s2,no_rule,cat,L3,z,0,0.84,4.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,2,Uncertain
1194,s109,R,Unsyncopated_study2,testWhatL3Uns//r1.s1.2.wav,2.0,unsyncopated,a,s1,rule,rule,L3,m,0,0.5849,3.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,2,Uncertain
1195,s109,R,Unsyncopated_study2,testWhatL3Uns//dep_viol.r2.s2.0.wav,2.0,unsyncopated,b,s2,no_rule,dep,L3,z,0,1.5691,1.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,2,Unsecure
1196,s109,R,Unsyncopated_study2,testWhatL3Uns//time_viol.r1.s2.0.wav,2.0,unsyncopated,a,s2,no_rule,time,L3,m,1,0.5224,6.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,2,Secure
1197,s109,R,Unsyncopated_study2,testWhatL3Uns//r1.s2.2.wav,2.0,unsyncopated,a,s2,rule,rule,L3,z,1,1.1511,3.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,2,Uncertain
1198,s109,R,Unsyncopated_study2,testWhatL3Uns//r2.s2.1.wav,2.0,unsyncopated,b,s2,rule,rule,L3,z,1,1.0944,2.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,2,Unsecure
1199,s109,R,Unsyncopated_study2,testWhatL3Uns//time_viol.r2.s1.0.wav,2.0,unsyncopated,b,s1,no_rule,time,L3,m,1,0.5746,2.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,2,Unsecure
1200,s109,RB-,Unsyncopated_study2,testConjL1Syn//cat_viol.r1.s1.0.wav,3.0,syncopated,a,s1,no_rule,cat,L1,z,0,2.2325,2.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,3,Unsecure
1201,s109,RB-,Unsyncopated_study2,testConjL1Syn//r2.s2.1.wav,3.0,syncopated,b,s2,rule,rule,L1,z,1,0.3022,5.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,3,Uncertain
1202,s109,RB-,Unsyncopated_study2,testConjL1Syn//r1.s2.1.wav,3.0,syncopated,a,s2,rule,rule,L1,m,0,1.1559,1.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,3,Unsecure
1203,s109,RB-,Unsyncopated_study2,testConjL1Syn//r2.s2.0.wav,3.0,syncopated,b,s2,rule,rule,L1,z,1,2.8232,1.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,3,Unsecure
1204,s109,RB-,Unsyncopated_study2,testConjL1Syn//cat_viol.r2.s2.0.wav,3.0,syncopated,b,s2,no_rule,cat,L1,z,0,0.5504,2.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,3,Unsecure
1205,s109,RB-,Unsyncopated_study2,testConjL1Syn//dep_viol.r2.s2.0.wav,3.0,syncopated,b,s2,no_rule,dep,L1,z,0,0.2342,2.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,3,Unsecure
1206,s109,RB-,Unsyncopated_study2,testConjL1Syn//r2.s1.1.wav,3.0,syncopated,b,s1,rule,rule,L1,z,1,1.1675,3.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,3,Uncertain
1207,s109,RB-,Unsyncopated_study2,testConjL1Syn//dep_viol.r2.s1.0.wav,3.0,syncopated,b,s1,no_rule,dep,L1,m,1,0.3583,4.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,3,Uncertain
1208,s109,RB-,Unsyncopated_study2,testConjL1Syn//cat_viol.r1.s2.0.wav,3.0,syncopated,a,s2,no_rule,cat,L1,m,1,1.3665,2.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,3,Unsecure
1209,s109,RB-,Unsyncopated_study2,testConjL1Syn//r1.s1.1.wav,3.0,syncopated,a,s1,rule,rule,L1,m,0,0.1561,3.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,3,Uncertain
1210,s109,RB-,Unsyncopated_study2,testConjL1Syn//time_viol.r1.s2.0.wav,3.0,syncopated,a,s2,no_rule,time,L1,m,1,1.0367,5.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,3,Uncertain
1211,s109,RB-,Unsyncopated_study2,testConjL1Syn//r1.s1.0.wav,3.0,syncopated,a,s1,rule,rule,L1,z,1,0.3319,2.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,3,Unsecure
1212,s109,RB-,Unsyncopated_study2,testConjL1Syn//time_viol.r2.s1.0.wav,3.0,syncopated,b,s1,no_rule,time,L1,m,1,0.1709,1.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,3,Unsecure
1213,s109,RB-,Unsyncopated_study2,testConjL1Syn//cat_viol.r2.s1.0.wav,3.0,syncopated,b,s1,no_rule,cat,L1,m,1,2.0405,3.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,3,Uncertain
1214,s109,RB-,Unsyncopated_study2,testConjL1Syn//r2.s1.0.wav,3.0,syncopated,b,s1,rule,rule,L1,m,0,0.1871,4.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,3,Uncertain
1215,s109,RB-,Unsyncopated_study2,testConjL1Syn//dep_viol.r1.s1.0.wav,3.0,syncopated,a,s1,no_rule,dep,L1,m,1,0.5358,6.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,3,Secure
1216,s109,RB-,Unsyncopated_study2,testConjL1Syn//r1.s2.0.wav,3.0,syncopated,a,s2,rule,rule,L1,z,1,1.3168,3.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,3,Uncertain
1217,s109,RB-,Unsyncopated_study2,testConjL1Syn//r1.s1.2.wav,3.0,syncopated,a,s1,rule,rule,L1,z,1,0.3845,2.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,3,Unsecure
1218,s109,RB-,Unsyncopated_study2,testConjL1Syn//dep_viol.r1.s2.0.wav,3.0,syncopated,a,s2,no_rule,dep,L1,z,0,0.1081,4.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,3,Uncertain
1219,s109,RB-,Unsyncopated_study2,testConjL1Syn//r1.s2.2.wav,3.0,syncopated,a,s2,rule,rule,L1,m,0,0.1831,4.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,3,Uncertain
1220,s109,RB-,Unsyncopated_study2,testConjL1Syn//time_viol.r2.s2.0.wav,3.0,syncopated,b,s2,no_rule,time,L1,z,0,2.1622,2.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,3,Unsecure
1221,s109,RB-,Unsyncopated_study2,testConjL1Syn//r2.s1.2.wav,3.0,syncopated,b,s1,rule,rule,L1,m,0,0.6348,1.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,3,Unsecure
1222,s109,RB-,Unsyncopated_study2,testConjL1Syn//time_viol.r1.s1.0.wav,3.0,syncopated,a,s1,no_rule,time,L1,z,0,0.5596,5.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,3,Uncertain
1223,s109,RB-,Unsyncopated_study2,testConjL1Syn//r2.s2.2.wav,3.0,syncopated,b,s2,rule,rule,L1,m,0,2.4528,4.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,3,Uncertain
1224,s109,RB+,Unsyncopated_study2,testConjL2Uns//time_viol.r1.s2.0.wav,4.0,unsyncopated,a,s2,no_rule,time,L2,z,0,3.1036,1.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,4,Unsecure
1225,s109,RB+,Unsyncopated_study2,testConjL2Uns//dep_viol.r2.s1.0.wav,4.0,unsyncopated,b,s1,no_rule,dep,L2,z,0,1.4849,3.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,4,Uncertain
1226,s109,RB+,Unsyncopated_study2,testConjL2Uns//r2.s1.2.wav,4.0,unsyncopated,b,s1,rule,rule,L2,m,0,1.3189,1.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,4,Unsecure
1227,s109,RB+,Unsyncopated_study2,testConjL2Uns//r2.s2.0.wav,4.0,unsyncopated,b,s2,rule,rule,L2,z,1,2.1916,1.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,4,Unsecure
1228,s109,RB+,Unsyncopated_study2,testConjL2Uns//r1.s1.0.wav,4.0,unsyncopated,a,s1,rule,rule,L2,m,0,1.983,3.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,4,Uncertain
1229,s109,RB+,Unsyncopated_study2,testConjL2Uns//r1.s1.2.wav,4.0,unsyncopated,a,s1,rule,rule,L2,z,1,4.7176,2.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,4,Unsecure
1230,s109,RB+,Unsyncopated_study2,testConjL2Uns//dep_viol.r1.s2.0.wav,4.0,unsyncopated,a,s2,no_rule,dep,L2,m,1,1.311,6.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,4,Secure
1231,s109,RB+,Unsyncopated_study2,testConjL2Uns//r2.s1.0.wav,4.0,unsyncopated,b,s1,rule,rule,L2,m,0,1.7694,4.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,4,Uncertain
1232,s109,RB+,Unsyncopated_study2,testConjL2Uns//time_viol.r1.s1.0.wav,4.0,unsyncopated,a,s1,no_rule,time,L2,m,1,3.1842,3.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,4,Uncertain
1233,s109,RB+,Unsyncopated_study2,testConjL2Uns//r1.s2.1.wav,4.0,unsyncopated,a,s2,rule,rule,L2,z,1,0.953,7.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,4,Secure
1234,s109,RB+,Unsyncopated_study2,testConjL2Uns//cat_viol.r1.s1.0.wav,4.0,unsyncopated,a,s1,no_rule,cat,L2,z,0,2.7265,1.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,4,Unsecure
1235,s109,RB+,Unsyncopated_study2,testConjL2Uns//cat_viol.r2.s2.0.wav,4.0,unsyncopated,b,s2,no_rule,cat,L2,z,0,2.3211,3.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,4,Uncertain
1236,s109,RB+,Unsyncopated_study2,testConjL2Uns//r1.s1.1.wav,4.0,unsyncopated,a,s1,rule,rule,L2,z,1,1.5928,2.0,4.0,3.0,no,1.0,no,yes,4.0,yes,17.0,21.0,masculino,right,B,Bachelor degree,9.0,4,Unsecure
