Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,instr_3,age_M3,instr_4,age_M4,preguntas_musica1,BMRQ_answer.response,BMRQ_Score,bilingual
372,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,3,conjunction_syn,L2,syncopated,s1,r1,108,Online_conjL2_syn//b.fe.ra18.none.none.wav,go,ba,mi,du,sil,su,ñu,me,sil1,ño,sil2,['-'],,,none,none,,,,fe,1,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
373,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,3,conjunction_syn,L2,syncopated,s2,r2,109,Online_conjL2_syn//b.fe.ra16.666.1554.wav,to,ñu,mi,fe,sil,ño,cha,ra,sil1,me,sil2,['catch'],[1.1716000000237727],[1.1716000000237727],0.666,no_beat,0.5056000000237727,0.5056000000237727,"[""space""]",fe,1,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
374,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,3,conjunction_syn,L2,syncopated,s1,r1,110,Online_conjL2_syn//b.fe.ra19.none.none.wav,go,bi,ño,du,sil,si,mi,me,sil1,cha,sil2,['-'],,,none,none,,,,fe,1,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
375,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,3,conjunction_syn,L2,syncopated,s1,r2,111,Online_conjL2_syn//b.fe.ra17.0.666.wav,fe,ño,ba,ra,sil,me,to,su,sil1,bi,sil2,['catch'],[0.6627000000180487],[0.6627000000180487],0.0,beat,0.6627000000180487,0.6627000000180487,"[""space""]",fe,1,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
376,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,3,conjunction_syn,L2,syncopated,s1,r1,112,Online_conjL2_syn//d.si.ñu4.none.none.wav,go,su,to,du,sil,bi,me,cha,sil1,mi,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
377,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,3,conjunction_syn,L2,syncopated,s1,r1,113,Online_conjL2_syn//d.si.ñu7.444.1110.wav,go,to,si,du,sil,ñu,te,mi,sil1,su,sil2,['catch'],[0.8732999999820095],[0.8732999999820095],0.444,no_beat,0.4292999999820094,0.4292999999820094,"[""space""]",si,4,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
378,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,3,conjunction_syn,L2,syncopated,s1,r2,114,Online_conjL2_syn//d.si.ñu6.1110.1332.wav,fe,ño,bi,ra,sil,si,ñu,te,sil1,me,sil2,['catch'],[1.8050999999941268],[1.8050999999941268],1.11,no_beat,0.6950999999941267,0.6950999999941267,"[""space""]",si,4,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
379,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,3,conjunction_syn,L2,syncopated,s2,r2,115,Online_conjL2_syn//d.si.ñu5.1332.444.wav,cha,ño,ñu,fe,sil,bi,si,ra,sil1,to,sil2,['catch'],[1.8608999999760272],[1.8608999999760272],1.332,no_beat,0.5288999999760271,0.5288999999760271,"[""space""]",si,4,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
380,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,3,conjunction_syn,L2,syncopated,s2,r2,116,Online_conjL2_syn//d.si.ñu12.0.222.wav,si,ñu,cha,fe,sil,te,me,ra,sil1,to,sil2,['catch'],[0.42379999998229323],[0.42379999998229323],0.0,beat,0.4237999999822932,0.4237999999822932,"[""space""]",si,4,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
381,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,3,conjunction_syn,L2,syncopated,s1,r2,117,Online_conjL2_syn//d.si.ñu14.none.none.wav,fe,cha,bi,ra,sil,to,mi,me,sil1,ba,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
382,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,3,conjunction_syn,L2,syncopated,s2,r1,118,Online_conjL2_syn//d.si.ñu15.none.none.wav,su,ño,ba,go,sil,bi,mi,du,sil1,to,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
383,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,3,conjunction_syn,L2,syncopated,s2,r1,119,Online_conjL2_syn//d.si.ñu13.none.none.wav,bi,te,to,go,sil,ño,cha,du,sil1,me,sil2,['false alarm'],[1.8374000000058004],[1.8374000000058004],none,none,,,"[""space""]",si,4,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
384,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,3,conjunction_syn,L2,syncopated,s1,r1,120,Online_conjL2_syn//a.go.du17.0.666.wav,go,ba,ño,du,sil,to,si,te,sil1,cha,sil2,['catch'],[1.182900000006157],[1.182900000006157],0.666,no_beat,0.5169000000061569,0.5169000000061569,"[""space""]",du,2,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
385,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,3,conjunction_syn,L2,syncopated,s2,r1,121,Online_conjL2_syn//a.go.du19.666.1554.wav,ba,ño,mi,go,sil,me,te,du,sil1,to,sil2,['catch'],[2.090300000012121],[2.090300000012121],1.554,no_beat,0.536300000012121,0.536300000012121,"[""space""]",du,2,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
386,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,3,conjunction_syn,L2,syncopated,s1,r2,122,Online_conjL2_syn//a.go.du18.none.none.wav,fe,ba,su,ra,sil,cha,mi,to,sil1,ño,sil2,['-'],,,none,none,,,,du,2,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
387,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,3,conjunction_syn,L2,syncopated,s2,r2,123,Online_conjL2_syn//a.go.du16.none.none.wav,ño,te,ñu,fe,sil,me,si,ra,sil1,cha,sil2,['-'],,,none,none,,,,du,2,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
388,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,3,conjunction_syn,L2,syncopated,s2,r2,124,Online_conjL2_syn//a.go.du20.none.none.wav,to,ba,me,fe,sil,su,te,ra,sil1,ñu,sil2,['-'],,,none,none,,,,du,2,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
389,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,3,conjunction_syn,L2,syncopated,s2,r2,125,Online_conjL2_syn//a.go.du22.none.none.wav,to,cha,mi,fe,sil,bi,ba,ra,sil1,si,sil2,['-'],,,none,none,,,,du,2,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
390,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,3,conjunction_syn,L2,syncopated,s2,r2,126,Online_conjL2_syn//a.go.du21.none.none.wav,cha,te,to,fe,sil,si,ba,ra,sil1,bi,sil2,['false alarm'],[0.8717000000178814],[0.8717000000178814],none,none,,,"[""space""]",du,2,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
391,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,3,conjunction_syn,L2,syncopated,s1,r1,127,Online_conjL2_syn//a.go.du23.0.666.wav,go,te,ba,du,sil,bi,si,su,sil1,ñu,sil2,"['catch', 'false alarm']","[1.3547999999818785, 2.626699999987977]",[1.3547999999818785],0.666,no_beat,0.6887999999818785,0.6887999999818785,"[""space"",""space""]",du,2,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
392,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,4,what,L4,unsyncopated,s2,r1,0,Online_whatL4//c.bu.da29.1110.0.wav,da,ru,pe,sil,zi,bu,ci,sil1,lo,de,sil2,['catch'],[1.6470999999937703],[1.6470999999937703],1.11,no_beat,0.5370999999937702,0.5370999999937702,"[""space""]",bu,3,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
393,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,4,what,L4,unsyncopated,s2,r2,1,Online_whatL4//c.bu.da30.1554.0.wav,da,ña,re,sil2,ja,po,bu,sil,nu,ci,sil1,['catch'],[2.0322000000182925],[2.0322000000182925],1.554,no_beat,0.4782000000182924,0.4782000000182924,"[""space""]",bu,3,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
394,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,4,what,L4,unsyncopated,s1,r2,2,Online_whatL4//c.bu.da28.none.none.wav,ja,ña,bo,sil,nu,pe,ñi,sil1,re,de,sil2,['false alarm'],[0.8435999999942396],[0.8435999999942396],none,none,,,"[""space""]",bu,3,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
395,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,4,what,L4,unsyncopated,s2,r2,3,Online_whatL4//c.bu.da31.222.444.wav,de,bu,da,sil,ja,ci,bo,sil2,nu,ña,sil1,['catch'],[0.6828000000123211],[0.6828000000123211],0.222,no_beat,0.4608000000123211,0.4608000000123211,"[""space""]",bu,3,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
396,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,4,what,L4,unsyncopated,s1,r2,4,Online_whatL4//b.ja.nu20.0.888.wav,ja,ñi,ci,sil,nu,bo,de,sil2,po,pe,sil1,['miss'],,,0.0,beat,,,,ja,1,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
397,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,4,what,L4,unsyncopated,s2,r2,5,Online_whatL4//b.ja.nu21.1110.1998.wav,po,da,ci,sil2,ja,bu,re,sil,nu,pe,sil1,['miss'],,,1.11,no_beat,,,,ja,1,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
398,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,4,what,L4,unsyncopated,s2,r2,6,Online_whatL4//b.ja.nu23.888.1776.wav,bo,ci,ña,sil,ja,de,ru,sil1,nu,pe,sil2,['miss'],,,0.888,beat,,,,ja,1,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
399,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,4,what,L4,unsyncopated,s1,r1,7,Online_whatL4//b.ja.nu22.none.none.wav,zi,ñi,ci,sil,lo,da,pe,sil2,po,bo,sil1,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
400,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,4,what,L4,unsyncopated,s1,r2,8,Online_whatL4//c.bu.da20.1776.444.wav,ja,ci,da,sil,nu,po,ru,sil1,bu,de,sil2,['catch'],[2.436799999982213],[2.436799999982213],1.776,beat,0.6607999999822132,0.6607999999822132,"[""space""]",bu,3,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
401,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,4,what,L4,unsyncopated,s1,r1,9,Online_whatL4//c.bu.da22.none.none.wav,zi,de,ña,sil2,lo,re,ñi,sil,po,ru,sil1,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
402,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,4,what,L4,unsyncopated,s1,r1,10,Online_whatL4//c.bu.da23.none.none.wav,zi,pe,ru,sil,lo,re,po,sil2,ci,ña,sil1,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
403,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,4,what,L4,unsyncopated,s1,r1,11,Online_whatL4//c.bu.da21.none.none.wav,zi,ci,re,sil2,lo,ñi,de,sil,ña,bo,sil1,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
404,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,4,what,L4,unsyncopated,s1,r2,12,Online_whatL4//a.zi.lo8.none.none.wav,ja,bo,ña,sil2,nu,po,pe,sil,de,ñi,sil1,['-'],,,none,none,,,,lo,2,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
405,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,4,what,L4,unsyncopated,s2,r2,13,Online_whatL4//a.zi.lo9.none.none.wav,pe,bu,ñi,sil2,ja,re,de,sil,nu,ña,sil1,['-'],,,none,none,,,,lo,2,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
406,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,4,what,L4,unsyncopated,s2,r2,14,Online_whatL4//a.zi.lo11.none.none.wav,ru,po,re,sil,ja,bo,ña,sil1,nu,de,sil2,['-'],,,none,none,,,,lo,2,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
407,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,4,what,L4,unsyncopated,s2,r1,15,Online_whatL4//a.zi.lo10.888.1776.wav,ña,ci,de,sil,zi,bu,re,sil1,lo,ñi,sil2,['catch'],[2.262500000000273],[2.262500000000273],1.776,beat,0.4865000000002728,0.4865000000002728,"[""space""]",lo,2,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
408,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,4,what,L4,unsyncopated,s2,r1,16,Online_whatL4//c.bu.da26.none.none.wav,de,pe,ña,sil,zi,ci,ñi,sil1,lo,re,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
409,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,4,what,L4,unsyncopated,s2,r1,17,Online_whatL4//c.bu.da24.1332.0.wav,da,bo,ña,sil,zi,po,bu,sil2,lo,re,sil1,['catch'],[1.981900000006135],[1.981900000006135],1.332,no_beat,0.649900000006135,0.649900000006135,"[""space""]",bu,3,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
410,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,4,what,L4,unsyncopated,s1,r2,18,Online_whatL4//c.bu.da25.1110.1332.wav,ja,bo,ci,sil,nu,bu,da,sil2,ru,de,sil1,['catch'],[1.7263000000116335],[1.7263000000116335],1.11,no_beat,0.6163000000116334,0.6163000000116334,"[""space""]",bu,3,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
411,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,4,what,L4,unsyncopated,s1,r1,19,Online_whatL4//c.bu.da27.1998.222.wav,zi,da,ñi,sil2,lo,ña,pe,sil,bu,ru,sil1,['catch'],[2.5576999999880172],[2.5576999999880172],1.998,no_beat,0.5596999999880172,0.5596999999880172,"[""space""]",bu,3,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
412,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,4,what,L4,unsyncopated,s2,r1,20,Online_whatL4//b.ja.nu1.none.none.wav,pe,re,de,sil2,zi,ñi,da,sil,lo,po,sil1,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
413,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,4,what,L4,unsyncopated,s1,r2,21,Online_whatL4//b.ja.nu0.0.888.wav,ja,pe,da,sil,nu,po,ña,sil1,ci,de,sil2,['catch'],[1.915599999994356],[1.915599999994356],0.0,beat,,1.915599999994356,"[""space""]",ja,1,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
414,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,4,what,L4,unsyncopated,s2,r1,22,Online_whatL4//b.ja.nu2.none.none.wav,ña,re,ru,sil2,zi,de,bu,sil,lo,pe,sil1,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
415,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,4,what,L4,unsyncopated,s1,r1,23,Online_whatL4//b.ja.nu3.none.none.wav,zi,ci,pe,sil,lo,da,bu,sil2,bo,re,sil1,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
416,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,4,what,L4,unsyncopated,s2,r1,24,Online_whatL4//d.pe.po5.none.none.wav,bo,da,ña,sil,zi,bu,re,sil2,lo,de,sil1,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
417,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,4,what,L4,unsyncopated,s2,r2,25,Online_whatL4//d.pe.po6.none.none.wav,ñi,bu,ru,sil,ja,ña,ci,sil1,nu,de,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
418,2024-02-24_12h25.56.080,Unsyncopated_study3,s122,19.0,feminino,right,españa,castellano,Upper secondary,no,no,A,4,what,L4,unsyncopated,s2,r2,26,Online_whatL4//d.pe.po7.444.0.wav,po,bo,pe,sil,ja,ci,da,sil1,nu,ñi,sil2,['catch'],[1.0165000000001783],[1.0165000000001783],0.444,no_beat,0.5725000000001783,0.5725000000001783,"[""space""]",pe,4,,,,,,,,,,,,,,,4.0,2.0,castellano,0.0,inglés,6.0,catalán,15.0,alemán,18.0,4.0,2.0,yes,no,yes,flauta,8,guitarra,8,piano,8,ukelele,15.0,,,80.0,yes
