Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,instr_3,age_M3,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
394,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s2,r1,2,Online_conjL3_un//a.chu.mo31.888.1776.wav,fu,je,ji,sil,chu,le,ko,sil1,mo,gu,sil2,['catch'],[1.7109999999956926],[1.7109999999956926],0.888,beat,0.8229999999956926,0.8229999999956926,"[""space""]",chu,1,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
395,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s1,r1,3,Online_conjL3_un//a.chu.mo28.0.888.wav,chu,fu,di,sil,mo,do,li,sil1,ji,ka,sil2,['catch'],[0.9130000000004657],[0.9130000000004657],0.0,beat,0.9130000000004656,0.9130000000004656,"[""space""]",chu,1,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
396,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s1,r2,4,Online_conjL3_un//b.ñe.sa20.0.888.wav,ñe,ga,di,sil,sa,li,le,sil1,fu,do,sil2,['catch'],[1.5840000000025611],[1.5840000000025611],0.888,beat,0.6960000000025611,0.6960000000025611,"[""space""]",sa,2,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
397,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s1,r1,5,Online_conjL3_un//b.ñe.sa21.none.none.wav,chu,gu,ji,sil,mo,di,ko,sil1,do,ga,sil2,['-'],,,none,none,,,,sa,2,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
398,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s2,r1,6,Online_conjL3_un//b.ñe.sa23.none.none.wav,je,ko,le,sil,chu,ji,fu,sil1,mo,ga,sil2,['-'],,,none,none,,,,sa,2,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
399,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s1,r2,7,Online_conjL3_un//b.ñe.sa22.0.888.wav,ñe,fu,do,sil,sa,ji,li,sil1,di,je,sil2,['catch'],[1.3980000000010477],[1.3980000000010477],0.888,beat,0.5100000000010477,0.5100000000010477,"[""space""]",sa,2,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
400,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s1,r1,8,Online_conjL3_un//d.ji.li26.1776.1110.wav,chu,do,ga,sil,mo,li,je,sil1,ji,fu,sil2,['miss'],,,1.11,no_beat,,,,li,4,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
401,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s1,r1,9,Online_conjL3_un//d.ji.li24.none.none.wav,chu,le,do,sil,mo,fu,ko,sil1,di,ga,sil2,['-'],,,none,none,,,,li,4,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
402,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s2,r1,10,Online_conjL3_un//d.ji.li27.none.none.wav,ga,le,ko,sil,chu,gu,ka,sil1,mo,fu,sil2,['-'],,,none,none,,,,li,4,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
403,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s2,r1,11,Online_conjL3_un//d.ji.li25.1332.444.wav,di,je,li,sil,chu,le,ji,sil1,mo,ko,sil2,['catch'],[1.1059999999997672],[1.1059999999997672],0.444,no_beat,0.6619999999997672,0.6619999999997672,"[""space""]",li,4,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
404,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s2,r2,12,Online_conjL3_un//b.ñe.sa9.888.1776.wav,le,ji,ga,sil,ñe,do,ka,sil1,sa,li,sil2,['catch'],[2.3209999999962747],[2.3209999999962747],1.776,beat,0.5449999999962747,0.5449999999962747,"[""space""]",sa,2,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
405,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s1,r2,13,Online_conjL3_un//b.ñe.sa8.0.888.wav,ñe,li,je,sil,sa,ka,ga,sil1,fu,do,sil2,['catch'],[1.6650000000008731],[1.6650000000008731],0.888,beat,0.7770000000008731,0.7770000000008731,"[""space""]",sa,2,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
406,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s1,r1,14,Online_conjL3_un//b.ñe.sa11.none.none.wav,chu,ka,fu,sil,mo,ga,ji,sil1,je,le,sil2,['-'],,,none,none,,,,sa,2,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
407,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s2,r1,15,Online_conjL3_un//b.ñe.sa10.none.none.wav,do,je,le,sil,chu,di,fu,sil1,mo,ji,sil2,['-'],,,none,none,,,,sa,2,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
408,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s1,r2,16,Online_conjL3_un//a.chu.mo2.none.none.wav,ñe,do,ji,sil,sa,li,fu,sil1,je,ko,sil2,['-'],,,none,none,,,,chu,1,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
409,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s1,r1,17,Online_conjL3_un//a.chu.mo3.0.888.wav,chu,fu,ko,sil,mo,je,gu,sil1,do,li,sil2,['catch'],[0.5780000000013388],[0.5780000000013388],0.0,beat,0.5780000000013388,0.5780000000013388,"[""space""]",chu,1,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
410,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s2,r2,18,Online_conjL3_un//a.chu.mo1.none.none.wav,di,je,gu,sil,ñe,ko,ji,sil1,sa,ka,sil2,['-'],,,none,none,,,,chu,1,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
411,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s2,r1,19,Online_conjL3_un//a.chu.mo0.888.1776.wav,li,gu,fu,sil,chu,ga,ji,sil1,mo,do,sil2,['catch'],[1.5029999999969732],[1.5029999999969732],0.888,beat,0.6149999999969732,0.6149999999969732,"[""space""]",chu,1,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
412,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s1,r2,20,Online_conjL3_un//d.ji.li23.1332.222.wav,ñe,li,fu,sil,sa,le,ji,sil1,di,ka,sil2,['catch'],[0.9389999999984866],[0.9389999999984866],0.222,no_beat,0.7169999999984866,0.7169999999984866,"[""space""]",li,4,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
413,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s1,r2,21,Online_conjL3_un//d.ji.li22.none.none.wav,ñe,ga,le,sil,sa,do,ka,sil1,gu,di,sil2,['-'],,,none,none,,,,li,4,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
414,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s1,r2,22,Online_conjL3_un//d.ji.li20.1776.444.wav,ñe,ka,li,sil,sa,di,ko,sil1,ji,le,sil2,['catch'],[1.0049999999973807],[1.0049999999973807],0.444,no_beat,0.5609999999973807,0.5609999999973807,"[""space""]",li,4,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
415,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s1,r2,23,Online_conjL3_un//d.ji.li21.none.none.wav,ñe,le,ko,sil,sa,do,ka,sil1,di,ga,sil2,['-'],,,none,none,,,,li,4,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
416,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s2,r2,24,Online_conjL3_un//b.ñe.sa1.888.1776.wav,do,gu,je,sil,ñe,di,fu,sil1,sa,ji,sil2,['catch'],[2.309000000001106],[2.309000000001106],1.776,beat,0.5330000000011059,0.5330000000011059,"[""space""]",sa,2,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
417,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s2,r1,25,Online_conjL3_un//b.ñe.sa0.none.none.wav,le,li,do,sil,chu,ko,je,sil1,mo,ga,sil2,['-'],,,none,none,,,,sa,2,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
418,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s1,r1,26,Online_conjL3_un//b.ñe.sa2.none.none.wav,chu,ka,ga,sil,mo,le,gu,sil1,li,di,sil2,['-'],,,none,none,,,,sa,2,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
419,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s2,r2,27,Online_conjL3_un//b.ñe.sa3.888.1776.wav,ko,ji,le,sil,ñe,ga,ka,sil1,sa,do,sil2,['catch'],[2.3989999999976135],[2.3989999999976135],1.776,beat,0.6229999999976135,0.6229999999976135,"[""space""]",sa,2,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
420,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s1,r2,28,Online_conjL3_un//d.ji.li11.1776.222.wav,ñe,li,ga,sil,sa,je,le,sil1,ji,ko,sil2,['catch'],[1.1130000000048312],[1.1130000000048312],0.222,no_beat,0.8910000000048313,0.8910000000048313,"[""space""]",li,4,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
421,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s2,r2,29,Online_conjL3_un//d.ji.li8.none.none.wav,fu,ko,le,sil,ñe,do,gu,sil1,sa,di,sil2,['-'],,,none,none,,,,li,4,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
422,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s2,r2,30,Online_conjL3_un//d.ji.li9.1332.222.wav,fu,li,je,sil,ñe,ko,ji,sil1,sa,do,sil2,['catch'],[1.099000000001979],[1.099000000001979],0.222,no_beat,0.8770000000019791,0.8770000000019791,"[""space""]",li,4,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
423,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s2,r1,31,Online_conjL3_un//d.ji.li10.222.444.wav,le,ji,li,sil,chu,fu,do,sil1,mo,gu,sil2,"['catch', 'false alarm']","[1.0400000000008731, 2.4650000000037835]",[1.0400000000008731],0.444,no_beat,0.5960000000008732,0.5960000000008732,"[""space"",""space""]",li,4,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
424,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s1,r2,32,Online_conjL3_un//b.ñe.sa19.0.888.wav,ñe,je,ji,sil,sa,le,li,sil1,ko,ga,sil2,['catch'],[1.7309999999997672],[1.7309999999997672],0.888,beat,0.8429999999997672,0.8429999999997672,"[""space""]",sa,2,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
425,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s2,r1,33,Online_conjL3_un//b.ñe.sa16.none.none.wav,li,ga,ko,sil,chu,le,ji,sil1,mo,ka,sil2,['-'],,,none,none,,,,sa,2,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
426,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s1,r2,34,Online_conjL3_un//b.ñe.sa17.0.888.wav,ñe,li,je,sil,sa,di,fu,sil1,le,ga,sil2,['catch'],[1.4809999999997672],[1.4809999999997672],0.888,beat,0.5929999999997672,0.5929999999997672,"[""space""]",sa,2,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
427,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s1,r1,35,Online_conjL3_un//b.ñe.sa18.none.none.wav,chu,do,ga,sil,mo,ka,di,sil1,le,je,sil2,['-'],,,none,none,,,,sa,2,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
428,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s1,r1,36,Online_conjL3_un//c.gu.je29.none.none.wav,chu,di,fu,sil,mo,li,ji,sil1,do,ga,sil2,['-'],,,none,none,,,,je,3,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
429,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s2,r2,37,Online_conjL3_un//c.gu.je28.none.none.wav,ga,do,le,sil,ñe,ji,ka,sil1,sa,ko,sil2,['-'],,,none,none,,,,je,3,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
430,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s1,r2,38,Online_conjL3_un//c.gu.je30.none.none.wav,ñe,ka,ko,sil,sa,ga,do,sil1,di,ji,sil2,['-'],,,none,none,,,,je,3,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
431,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s1,r1,39,Online_conjL3_un//c.gu.je31.none.none.wav,chu,ga,di,sil,mo,ji,li,sil1,ka,le,sil2,['-'],,,none,none,,,,je,3,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
432,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s2,r1,40,Online_conjL3_un//a.chu.mo27.888.1776.wav,ji,le,ga,sil,chu,je,ko,sil1,mo,li,sil2,"['catch', 'false alarm']","[1.2930000000051223, 1.7900000000008731]",[1.2930000000051223],0.888,beat,0.4050000000051222,0.4050000000051222,"[""space"",""space""]",chu,1,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
433,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s2,r2,41,Online_conjL3_un//a.chu.mo24.none.none.wav,je,ka,ga,sil,ñe,do,fu,sil1,sa,gu,sil2,['-'],,,none,none,,,,chu,1,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
434,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s1,r1,42,Online_conjL3_un//a.chu.mo25.0.888.wav,chu,li,ka,sil,mo,ga,ko,sil1,je,ji,sil2,['catch'],[0.6689999999944121],[0.6689999999944121],0.0,beat,0.6689999999944121,0.6689999999944121,"[""space""]",chu,1,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
435,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s2,r1,43,Online_conjL3_un//a.chu.mo26.888.1776.wav,le,ko,fu,sil,chu,di,li,sil1,mo,ga,sil2,['catch'],[1.7000000000043656],[1.7000000000043656],0.888,beat,0.8120000000043656,0.8120000000043656,"[""space""]",chu,1,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
436,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s2,r1,44,Online_conjL3_un//d.ji.li13.0.1110.wav,ji,ko,gu,sil,chu,li,je,sil1,mo,ka,sil2,['catch'],[1.9789999999993597],[1.9789999999993597],1.11,no_beat,0.8689999999993596,0.8689999999993596,"[""space""]",li,4,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
437,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s1,r1,45,Online_conjL3_un//d.ji.li15.none.none.wav,chu,fu,ga,sil,mo,je,gu,sil1,do,di,sil2,['-'],,,none,none,,,,li,4,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
438,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s1,r2,46,Online_conjL3_un//d.ji.li12.1332.222.wav,ñe,li,le,sil,sa,je,ji,sil1,di,ga,sil2,['catch'],[1.370999999999185],[1.370999999999185],0.222,no_beat,1.1489999999991851,1.1489999999991851,"[""space""]",li,4,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
439,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s1,r1,47,Online_conjL3_un//d.ji.li14.1332.444.wav,chu,ko,li,sil,mo,do,ji,sil1,di,gu,sil2,['catch'],[1.4950000000026193],[1.4950000000026193],0.444,no_beat,1.0510000000026194,1.0510000000026194,"[""space""]",li,4,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
440,2024-05-09_00h08.26.996,Unsyncopated_study3,s149,36.0,masculino,left,España,Español y catalán.,Secondary,no,no,B,4,conjunction_un,L3,unsyncopated,s2,r2,48,Online_conjL3_un//d.ji.li16.none.none.wav,di,gu,je,sil,ñe,ga,ko,sil1,sa,ka,sil2,['-'],,,none,none,,,,li,4,,,,,,,,,,,,,,,3.0,3.0,Español,0.0,Catalán,0.0,Inglés,6.0,4.0,2.0,yes,no,yes,Flauta,6,Violín,6,Guitarra,6,,,nada ,54.0,yes
