Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,BMRQ_Score,bilingual
146,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s2,r2,18,Online_conjL4_syn//b.ja.nu26.666.1554.wav,pe,bu,ña,ja,sil,po,ru,nu,sil1,bo,sil2,['catch'],[1.3207999999522144],[1.3207999999522144],0.666,no_beat,0.6547999999522144,0.6547999999522144,"[""space""]",ja,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
147,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s2,r2,19,Online_conjL4_syn//b.ja.nu27.666.1554.wav,ña,po,re,ja,sil,de,bo,nu,sil1,ci,sil2,['catch'],[1.3134000000356991],[1.3134000000356991],0.666,no_beat,0.6474000000356991,0.6474000000356991,"[""space""]",ja,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
148,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s1,r1,20,Online_conjL4_syn//d.pe.po25.none.none.wav,zi,ña,ru,lo,sil,da,re,bu,sil1,ci,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
149,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s1,r1,21,Online_conjL4_syn//d.pe.po27.none.none.wav,zi,bo,ñi,lo,sil,ña,de,ci,sil1,ru,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
150,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s1,r1,22,Online_conjL4_syn//d.pe.po26.none.none.wav,zi,bo,ci,lo,sil,de,ña,da,sil1,ru,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
151,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s1,r2,23,Online_conjL4_syn//d.pe.po24.1332.222.wav,ja,po,ña,nu,sil,re,pe,ñi,sil1,ci,sil2,['miss'],,,1.332,no_beat,,,,pe,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
152,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s2,r1,24,Online_conjL4_syn//a.zi.lo16.666.1554.wav,ña,po,ci,zi,sil,pe,de,lo,sil1,ru,sil2,['catch'],[2.3128000000119755],[2.3128000000119755],1.554,no_beat,0.7588000000119755,0.7588000000119755,"[""space""]",lo,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
153,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s1,r2,25,Online_conjL4_syn//a.zi.lo18.none.none.wav,ja,pe,ru,nu,sil,de,ñi,bu,sil1,re,sil2,['-'],,,none,none,,,,lo,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
154,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s1,r2,26,Online_conjL4_syn//a.zi.lo17.none.none.wav,ja,po,bu,nu,sil,de,ru,ñi,sil1,ci,sil2,['false alarm'],[2.1051000000238673],[2.1051000000238673],none,none,,,"[""space""]",lo,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
155,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s2,r1,27,Online_conjL4_syn//a.zi.lo19.666.1554.wav,da,bo,po,zi,sil,ru,ci,lo,sil1,bu,sil2,['catch'],[2.157300000011901],[2.157300000011901],1.554,no_beat,0.6033000000119009,0.6033000000119009,"[""space""]",lo,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
156,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s2,r2,28,Online_conjL4_syn//d.pe.po13.none.none.wav,ci,ru,da,ja,sil,de,ñi,nu,sil1,bu,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
157,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s2,r1,29,Online_conjL4_syn//d.pe.po12.none.none.wav,bu,de,re,zi,sil,ña,ci,lo,sil1,ñi,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
158,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s2,r2,30,Online_conjL4_syn//d.pe.po15.222.1110.wav,ci,pe,de,ja,sil,po,bo,nu,sil1,da,sil2,['miss'],,,0.222,no_beat,,,,pe,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
159,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s1,r2,31,Online_conjL4_syn//d.pe.po14.1110.1332.wav,ja,bo,bu,nu,sil,pe,po,de,sil1,da,sil2,['miss'],,,1.11,no_beat,,,,pe,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
160,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s2,r1,32,Online_conjL4_syn//c.bu.da9.444.1110.wav,pe,re,bu,zi,sil,da,po,lo,sil1,de,sil2,['catch'],[1.3701999999880172],[1.3701999999880172],0.444,no_beat,0.9261999999880172,0.9261999999880172,"[""space""]",bu,3,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
161,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s1,r1,33,Online_conjL4_syn//c.bu.da11.1332.222.wav,zi,da,po,lo,sil,bo,bu,ci,sil1,pe,sil2,['catch'],[1.8792000000476037],[1.8792000000476037],1.332,no_beat,0.5472000000476036,0.5472000000476036,"[""space""]",bu,3,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
162,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s1,r2,34,Online_conjL4_syn//c.bu.da8.222.444.wav,ja,bu,da,nu,sil,re,ru,ñi,sil1,de,sil2,['miss'],,,0.222,no_beat,,,,bu,3,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
163,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s1,r2,35,Online_conjL4_syn//c.bu.da10.none.none.wav,ja,de,bo,nu,sil,ñi,ru,po,sil1,pe,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
164,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s1,r2,36,Online_conjL4_syn//b.ja.nu4.0.666.wav,ja,re,ru,nu,sil,po,pe,da,sil1,ñi,sil2,['miss'],,,0.0,beat,,,,ja,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
165,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s2,r1,37,Online_conjL4_syn//b.ja.nu6.none.none.wav,ña,po,ru,zi,sil,ñi,re,lo,sil1,bo,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
166,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s1,r1,38,Online_conjL4_syn//b.ja.nu5.none.none.wav,zi,bo,pe,lo,sil,po,re,da,sil1,ñi,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
167,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s1,r1,39,Online_conjL4_syn//b.ja.nu7.none.none.wav,zi,po,pe,lo,sil,ci,bu,ñi,sil1,ru,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
168,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s2,r1,40,Online_conjL4_syn//d.pe.po1.1332.222.wav,ñi,po,da,zi,sil,bu,pe,lo,sil1,bo,sil2,['miss'],,,1.332,no_beat,,,,pe,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
169,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s2,r1,41,Online_conjL4_syn//d.pe.po2.none.none.wav,de,bo,da,zi,sil,ci,ñi,lo,sil1,ña,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
170,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s2,r1,42,Online_conjL4_syn//d.pe.po0.none.none.wav,ci,ru,ña,zi,sil,de,bu,lo,sil1,da,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
171,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s2,r2,43,Online_conjL4_syn//d.pe.po3.none.none.wav,re,ñi,ña,ja,sil,ci,da,nu,sil1,bo,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
172,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s2,r2,44,Online_conjL4_syn//b.ja.nu8.666.1554.wav,da,bu,de,ja,sil,ci,pe,nu,sil1,re,sil2,['catch'],[1.2358000000119773],[1.2358000000119773],0.666,no_beat,0.5698000000119773,0.5698000000119773,"[""space""]",ja,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
173,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s2,r2,45,Online_conjL4_syn//b.ja.nu11.666.1554.wav,de,ru,po,ja,sil,ci,pe,nu,sil1,ña,sil2,['catch'],[1.3971000000237837],[1.3971000000237837],0.666,no_beat,0.7311000000237836,0.7311000000237836,"[""space""]",ja,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
174,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s2,r2,46,Online_conjL4_syn//b.ja.nu9.666.1554.wav,bo,ñi,po,ja,sil,da,re,nu,sil1,ru,sil2,['catch'],[1.3623999999761054],[1.3623999999761054],0.666,no_beat,0.6963999999761054,0.6963999999761054,"[""space""]",ja,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
175,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s1,r2,47,Online_conjL4_syn//b.ja.nu10.0.666.wav,ja,pe,ñi,nu,sil,bu,ci,de,sil1,ru,sil2,['miss'],,,0.0,beat,,,,ja,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
176,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s2,r1,48,Online_conjL4_syn//a.zi.lo9.666.1554.wav,po,ci,bu,zi,sil,de,ña,lo,sil1,ñi,sil2,['false alarm'],[0.4721000000238291],[0.4721000000238291],1.554,no_beat,,,"[""space""]",lo,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
177,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s1,r1,49,Online_conjL4_syn//a.zi.lo8.0.666.wav,zi,pe,re,lo,sil,ña,bo,bu,sil1,de,sil2,['miss'],,,0.666,no_beat,,,,lo,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
178,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s2,r1,50,Online_conjL4_syn//a.zi.lo11.666.1554.wav,bu,ru,ci,zi,sil,po,de,lo,sil1,da,sil2,['catch'],[2.5219999999999345],[2.5219999999999345],1.554,no_beat,0.9679999999999344,0.9679999999999344,"[""space""]",lo,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
179,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s1,r2,51,Online_conjL4_syn//a.zi.lo10.none.none.wav,ja,bu,de,nu,sil,re,ci,bo,sil1,ña,sil2,['-'],,,none,none,,,,lo,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
180,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s2,r1,52,Online_conjL4_syn//b.ja.nu30.none.none.wav,ci,ña,ru,zi,sil,bo,pe,lo,sil1,bu,sil2,['false alarm'],[2.1849999999999454],[2.1849999999999454],none,none,,,"[""space""]",ja,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
181,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s1,r1,53,Online_conjL4_syn//b.ja.nu28.none.none.wav,zi,ña,bu,lo,sil,re,de,ci,sil1,pe,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
182,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s2,r1,54,Online_conjL4_syn//b.ja.nu29.none.none.wav,da,po,ña,zi,sil,pe,re,lo,sil1,bo,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
183,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s2,r2,55,Online_conjL4_syn//b.ja.nu31.666.1554.wav,po,ru,ña,ja,sil,da,ci,nu,sil1,re,sil2,['catch'],[1.342699999988099],[1.342699999988099],0.666,no_beat,0.676699999988099,0.676699999988099,"[""space""]",ja,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
184,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s2,r2,56,Online_conjL4_syn//c.bu.da21.none.none.wav,ña,re,po,ja,sil,de,ñi,nu,sil1,ru,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
185,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s1,r2,57,Online_conjL4_syn//c.bu.da20.444.1332.wav,ja,pe,bu,nu,sil,ci,da,re,sil1,ru,sil2,['miss'],,,0.444,no_beat,,,,bu,3,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
186,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s2,r1,58,Online_conjL4_syn//c.bu.da22.0.222.wav,bu,da,bo,zi,sil,re,ru,lo,sil1,ñi,sil2,['catch'],[0.8326999999881082],[0.8326999999881082],0.0,beat,0.8326999999881082,0.8326999999881082,"[""space""]",bu,3,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
187,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s2,r2,59,Online_conjL4_syn//c.bu.da23.444.1110.wav,ña,re,bu,ja,sil,da,de,nu,sil1,ci,sil2,['miss'],,,0.444,no_beat,,,,bu,3,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
188,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s1,r1,60,Online_conjL4_syn//a.zi.lo25.0.666.wav,zi,po,ci,lo,sil,re,da,ru,sil1,pe,sil2,['catch'],[1.6924999999998818],[1.6924999999998818],0.666,no_beat,1.0264999999998818,1.0264999999998818,"[""space""]",lo,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
189,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s1,r2,61,Online_conjL4_syn//a.zi.lo27.none.none.wav,ja,re,bo,nu,sil,bu,pe,ru,sil1,ñi,sil2,['-'],,,none,none,,,,lo,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
190,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s1,r1,62,Online_conjL4_syn//a.zi.lo26.0.666.wav,zi,bu,po,lo,sil,bo,da,re,sil1,pe,sil2,['catch'],[1.6687999999523981],[1.6687999999523981],0.666,no_beat,1.0027999999523982,1.0027999999523982,"[""space""]",lo,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
191,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s2,r2,63,Online_conjL4_syn//a.zi.lo24.none.none.wav,ñi,po,de,ja,sil,pe,ci,nu,sil1,bo,sil2,['-'],,,none,none,,,,lo,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
192,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s1,r2,64,Online_conjL4_syn//d.pe.po21.none.none.wav,ja,bo,bu,nu,sil,ci,ña,de,sil1,ru,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
193,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s2,r2,65,Online_conjL4_syn//d.pe.po22.444.1110.wav,de,ru,pe,ja,sil,po,re,nu,sil1,bo,sil2,['miss'],,,0.444,no_beat,,,,pe,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
194,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s1,r1,66,Online_conjL4_syn//d.pe.po20.1332.444.wav,zi,ru,po,lo,sil,bo,pe,de,sil1,da,sil2,['miss'],,,1.332,no_beat,,,,pe,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
195,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s1,r1,67,Online_conjL4_syn//d.pe.po23.none.none.wav,zi,bo,da,lo,sil,de,ña,ñi,sil1,ru,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
196,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s1,r1,68,Online_conjL4_syn//b.ja.nu2.none.none.wav,zi,da,ru,lo,sil,bo,ci,ñi,sil1,de,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
197,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s1,r2,69,Online_conjL4_syn//b.ja.nu3.0.666.wav,ja,bu,bo,nu,sil,pe,ru,re,sil1,ñi,sil2,['catch'],[0.955599999964079],[0.955599999964079],0.0,beat,0.955599999964079,0.955599999964079,"[""space""]",ja,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
198,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,2,conjunction_syn,L4,syncopated,s1,r1,70,Online_conjL4_syn//b.ja.nu1.none.none.wav,zi,de,ru,lo,sil,po,ña,bu,sil1,da,sil2,['-'],,,none,none,,,,ja,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
