Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,instr_3,age_M3,preguntas_musica1,BMRQ_answer.response,BMRQ_Score,bilingual
231,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,103,Online_whenL4//a.lo28.1110.wav,ña,nu,da,sil,ci,lo,po,sil1,re,pe,sil2,['catch'],[1.8736000000089916],[1.8736000000089916],1.11,no_beat,0.7636000000089915,0.7636000000089915,"[""space""]",lo,1,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
232,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,104,Online_whenL4//a.lo32.1776.wav,bu,pe,ru,sil,ñi,po,ci,sil1,lo,ja,sil2,['catch'],[2.559600000008686],[2.559600000008686],1.776,beat,0.783600000008686,0.783600000008686,"[""space""]",lo,1,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
233,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,105,Online_whenL4//a.lo35.none.wav,zi,pe,ru,sil,bu,ñi,ja,sil1,ña,po,sil2,['-'],,,none,none,,,,lo,1,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
234,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,106,Online_whenL4//a.lo33.888.wav,ñi,bu,nu,sil,lo,de,ña,sil1,ci,po,sil2,['catch'],[1.7207999999968706],[1.7207999999968706],0.888,beat,0.8327999999968706,0.8327999999968706,"[""space""]",lo,1,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
235,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,107,Online_whenL4//a.lo34.0.wav,lo,po,ña,sil,de,ci,pe,sil1,ñi,nu,sil2,['miss'],,,0.0,beat,,,,lo,1,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
236,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,108,Online_whenL4//c.bu3.none.wav,ja,de,pe,sil,ña,ñi,bo,sil1,nu,po,sil2,['false alarm'],[0.4494000000063352],[0.4494000000063352],none,none,,,"[""space""]",bu,3,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
237,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,109,Online_whenL4//c.bu2.1110.wav,lo,bo,ci,sil,da,bu,ñi,sil1,ja,de,sil2,['catch'],[2.061799999996765],[2.061799999996765],1.11,no_beat,0.951799999996765,0.951799999996765,"[""space""]",bu,3,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
238,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,110,Online_whenL4//c.bu0.888.wav,ci,ñi,ja,sil,bu,da,ru,sil1,po,nu,sil2,['catch'],[1.6526999999878171],[1.6526999999878171],0.888,beat,0.7646999999878171,0.7646999999878171,"[""space""]",bu,3,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
239,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,111,Online_whenL4//c.bu1.none.wav,lo,pe,po,sil,ci,ja,de,sil1,bo,ru,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
240,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,112,Online_whenL4//c.bu22.none.wav,nu,ci,ña,sil,re,ñi,ru,sil1,zi,pe,sil2,['false alarm'],[0.5077000000032967],[0.5077000000032967],none,none,,,"[""space""]",bu,3,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
241,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,113,Online_whenL4//c.bu20.1332.wav,lo,re,ru,sil,ña,de,bu,sil1,zi,ci,sil2,['catch'],[1.9733999999912157],[1.9733999999912157],1.332,no_beat,0.6413999999912157,0.6413999999912157,"[""space""]",bu,3,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
242,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,114,Online_whenL4//c.bu21.1332.wav,zi,pe,ci,sil,ña,nu,bu,sil1,bo,ru,sil2,['miss'],,,1.332,no_beat,,,,bu,3,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
243,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,115,Online_whenL4//c.bu23.none.wav,ña,nu,pe,sil,ru,ja,bo,sil1,re,ñi,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
244,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,116,Online_whenL4//d.pe21.none.wav,ci,lo,bu,sil,ña,po,ja,sil1,bo,ru,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
245,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,117,Online_whenL4//d.pe22.0.wav,pe,zi,ña,sil,lo,ci,ñi,sil1,re,da,sil2,['catch'],[0.8851999999878899],[0.8851999999878899],0.0,beat,0.8851999999878899,0.8851999999878899,"[""space""]",pe,4,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
246,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,118,Online_whenL4//d.pe20.none.wav,bu,lo,po,sil,ru,ñi,ja,sil1,ña,de,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
247,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,119,Online_whenL4//d.pe23.444.wav,po,ja,pe,sil,de,ru,re,sil1,lo,bo,sil2,['catch'],[1.3524999999999636],[1.3524999999999636],0.444,no_beat,0.9084999999999636,0.9084999999999636,"[""space""]",pe,4,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
248,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,120,Online_whenL4//a.lo8.0.wav,lo,ñi,nu,sil,de,bo,pe,sil1,da,bu,sil2,['catch'],[0.9322999999972126],[0.9322999999972126],0.0,beat,0.9322999999972126,0.9322999999972126,"[""space""]",lo,1,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
249,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,121,Online_whenL4//a.lo11.0.wav,lo,ci,pe,sil,ñi,de,zi,sil1,ru,da,sil2,['catch'],[0.9537000000032094],[0.9537000000032094],0.0,beat,0.9537000000032094,0.9537000000032094,"[""space""]",lo,1,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
250,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,122,Online_whenL4//a.lo9.none.wav,bo,ci,po,sil,de,zi,ñi,sil1,ja,ña,sil2,['-'],,,none,none,,,,lo,1,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
251,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,123,Online_whenL4//a.lo10.none.wav,pe,da,re,sil,de,ja,zi,sil1,bu,po,sil2,['-'],,,none,none,,,,lo,1,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
252,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,124,Online_whenL4//a.lo21.1998.wav,ñi,zi,bu,sil,de,ru,po,sil1,ña,lo,sil2,['miss'],,,1.998,no_beat,,,,lo,1,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
253,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,125,Online_whenL4//a.lo20.none.wav,re,po,ja,sil,de,ña,nu,sil1,pe,ru,sil2,['-'],,,none,none,,,,lo,1,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
254,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,126,Online_whenL4//a.lo23.1332.wav,nu,ña,ci,sil,re,ñi,lo,sil1,pe,bu,sil2,['catch'],[2.1546000000089407],[2.1546000000089407],1.332,no_beat,0.8226000000089406,0.8226000000089406,"[""space""]",lo,1,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
255,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,127,Online_whenL4//a.lo22.444.wav,pe,ña,lo,sil,re,ñi,bo,sil1,ru,ja,sil2,['miss'],,,0.444,no_beat,,,,lo,1,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
256,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,128,Online_whenL4//d.pe30.none.wav,ru,lo,po,sil,nu,de,da,sil1,ña,ñi,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
257,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,129,Online_whenL4//d.pe29.none.wav,da,po,ja,sil,bu,bo,lo,sil1,ña,de,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
258,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,130,Online_whenL4//d.pe28.none.wav,bo,nu,lo,sil,ru,re,bu,sil1,po,da,sil2,['-'],,,none,none,,,,pe,4,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
259,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,131,Online_whenL4//d.pe31.1332.wav,bu,re,ru,sil,ja,de,pe,sil1,ci,zi,sil2,['catch'],[2.0700999999939995],[2.0700999999939995],1.332,no_beat,0.7380999999939994,0.7380999999939994,"[""space""]",pe,4,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
260,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,132,Online_whenL4//c.bu16.0.wav,bu,ñi,pe,sil,ru,zi,bo,sil1,de,lo,sil2,['catch'],[0.7506999999882282],[0.7506999999882282],0.0,beat,0.7506999999882282,0.7506999999882282,"[""space""]",bu,3,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
261,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,133,Online_whenL4//c.bu18.none.wav,da,re,zi,sil,pe,po,lo,sil1,ci,ña,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
262,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,134,Online_whenL4//c.bu17.none.wav,bo,zi,de,sil,ña,nu,ci,sil1,ru,po,sil2,['-'],,,none,none,,,,bu,3,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
263,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,2,when,L4,unsyncopated,when,when,135,Online_whenL4//c.bu19.0.wav,bu,de,nu,sil,ja,ru,bo,sil1,ñi,pe,sil2,['catch'],[0.7742000000025655],[0.7742000000025655],0.0,beat,0.7742000000025655,0.7742000000025655,"[""space""]",bu,3,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
264,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,3,conjunction_un,L2,unsyncopated,s2,r1,0,Online_conjL2_un//d.si.ñu30.1332.222.wav,ba,ñu,ñi,sil,go,mi,si,sil1,du,cha,sil2,['miss'],,,0.222,no_beat,,,,ñu,4,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
265,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,3,conjunction_un,L2,unsyncopated,s2,r2,1,Online_conjL2_un//d.si.ñu31.none.none.wav,su,ñi,to,sil,fe,me,ba,sil1,ra,te,sil2,['false alarm'],[1.373599999993985],[1.373599999993985],none,none,,,"[""space""]",ñu,4,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
266,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,3,conjunction_un,L2,unsyncopated,s1,r2,2,Online_conjL2_un//d.si.ñu29.1332.444.wav,fe,mi,ñu,sil,ra,su,si,sil1,ñi,cha,sil2,"['catch', 'false alarm']","[1.138400000006186, 2.624499999999898]",[1.138400000006186],0.444,no_beat,0.6944000000061861,0.6944000000061861,"[""space"",""space""]",ñu,4,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
267,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,3,conjunction_un,L2,unsyncopated,s1,r1,3,Online_conjL2_un//d.si.ñu28.none.none.wav,go,me,su,sil,du,te,to,sil1,bi,ba,sil2,['-'],,,none,none,,,,ñu,4,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
268,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,3,conjunction_un,L2,unsyncopated,s2,r2,4,Online_conjL2_un//d.si.ñu5.none.none.wav,bi,ñi,mi,sil,fe,te,ba,sil1,ra,to,sil2,['false alarm'],[0.9313999999908447],[0.9313999999908447],none,none,,,"[""space""]",ñu,4,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
269,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,3,conjunction_un,L2,unsyncopated,s1,r1,5,Online_conjL2_un//d.si.ñu4.1332.444.wav,go,me,ñu,sil,du,cha,si,sil1,bi,to,sil2,['catch'],[1.094200000003184],[1.094200000003184],0.444,no_beat,0.650200000003184,0.650200000003184,"[""space""]",ñu,4,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
270,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,3,conjunction_un,L2,unsyncopated,s1,r1,6,Online_conjL2_un//d.si.ñu7.none.none.wav,go,ñi,mi,sil,du,te,ba,sil1,su,to,sil2,['-'],,,none,none,,,,ñu,4,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
271,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,3,conjunction_un,L2,unsyncopated,s1,r1,7,Online_conjL2_un//d.si.ñu6.444.1110.wav,go,cha,si,sil,du,ñu,ba,sil1,me,to,sil2,['catch'],[1.9137999999970816],[1.9137999999970816],1.11,no_beat,0.8037999999970815,0.8037999999970815,"[""space""]",ñu,4,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
272,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,3,conjunction_un,L2,unsyncopated,s1,r1,8,Online_conjL2_un//d.si.ñu22.none.none.wav,go,su,to,sil,du,ñi,me,sil1,bi,mi,sil2,['false alarm'],[1.790200000002642],[1.790200000002642],none,none,,,"[""space""]",ñu,4,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
273,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,3,conjunction_un,L2,unsyncopated,s1,r2,9,Online_conjL2_un//d.si.ñu21.none.none.wav,fe,ba,mi,sil,ra,cha,su,sil1,to,me,sil2,['-'],,,none,none,,,,ñu,4,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
274,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,3,conjunction_un,L2,unsyncopated,s2,r1,10,Online_conjL2_un//d.si.ñu23.none.none.wav,su,to,ñi,sil,go,mi,cha,sil1,du,ba,sil2,['-'],,,none,none,,,,ñu,4,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
275,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,3,conjunction_un,L2,unsyncopated,s1,r2,11,Online_conjL2_un//d.si.ñu20.1776.222.wav,fe,ñu,cha,sil,ra,bi,te,sil1,si,ñi,sil2,['catch'],[0.9285999999938213],[0.9285999999938213],0.222,no_beat,0.7065999999938213,0.7065999999938213,"[""space""]",ñu,4,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
276,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,3,conjunction_un,L2,unsyncopated,s2,r1,12,Online_conjL2_un//c.cha.me5.1332.0.wav,me,ñi,mi,sil,go,to,cha,sil1,du,su,sil2,['catch'],[0.22140000000581495],[0.22140000000581495],0.0,beat,0.2214000000058149,0.2214000000058149,"[""space""]",me,3,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
277,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,3,conjunction_un,L2,unsyncopated,s1,r2,13,Online_conjL2_un//c.cha.me7.none.none.wav,fe,su,si,sil,ra,te,mi,sil1,ba,to,sil2,['-'],,,none,none,,,,me,3,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
278,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,3,conjunction_un,L2,unsyncopated,s2,r2,14,Online_conjL2_un//c.cha.me4.none.none.wav,mi,ñu,su,sil,fe,bi,to,sil1,ra,ñi,sil2,['-'],,,none,none,,,,me,3,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
279,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,3,conjunction_un,L2,unsyncopated,s2,r2,15,Online_conjL2_un//c.cha.me6.0.222.wav,cha,me,si,sil,fe,ba,te,sil1,ra,to,sil2,['catch'],[1.1042000000029475],[1.1042000000029475],0.222,no_beat,0.8822000000029475,0.8822000000029475,"[""space""]",me,3,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
280,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,3,conjunction_un,L2,unsyncopated,s2,r2,16,Online_conjL2_un//a.go.du3.none.none.wav,te,bi,su,sil,fe,me,ñi,sil1,ra,si,sil2,['-'],,,none,none,,,,go,1,,,,,,,,,,,,,,,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
