Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,instr_3,age_M3,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
406,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s1,r1,14,Online_conjL2_un//a.go.du14.0.888.wav,go,su,to,sil,du,te,ba,sil1,ñi,me,sil2,['miss'],,,0.888,beat,,,,go,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
407,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s2,r2,15,Online_conjL2_un//a.go.du15.none.none.wav,me,mi,ñu,sil,fe,si,ñi,sil1,ra,su,sil2,['-'],,,none,none,,,,go,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
408,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s1,r1,16,Online_conjL2_un//b.fe.ra30.none.none.wav,go,si,cha,sil,du,ba,te,sil1,ñu,ñi,sil2,['-'],,,none,none,,,,ra,1,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
409,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s2,r2,17,Online_conjL2_un//b.fe.ra31.888.1776.wav,ñu,to,me,sil,fe,cha,mi,sil1,ra,ba,sil2,['catch'],[1.850400000006175],[1.850400000006175],0.888,beat,0.9624000000061752,0.9624000000061752,"[""space""]",ra,1,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
410,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s2,r1,18,Online_conjL2_un//b.fe.ra28.none.none.wav,me,cha,mi,sil,go,si,ñi,sil1,du,to,sil2,['-'],,,none,none,,,,ra,1,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
411,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s1,r2,19,Online_conjL2_un//b.fe.ra29.0.888.wav,fe,ba,si,sil,ra,bi,cha,sil1,mi,ñu,sil2,['catch'],[0.5526999999879081],[0.5526999999879081],0.0,beat,0.5526999999879081,0.5526999999879081,"[""space""]",ra,1,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
412,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s2,r2,20,Online_conjL2_un//d.si.ñu24.0.1110.wav,si,bi,to,sil,fe,ñu,te,sil1,ra,ñi,sil2,['catch'],[0.7202000000179396],[0.7202000000179396],0.0,beat,0.7202000000179396,0.7202000000179396,"[""space""]",ñu,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
413,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s1,r2,21,Online_conjL2_un//d.si.ñu26.none.none.wav,fe,bi,to,sil,ra,mi,me,sil1,te,ba,sil2,['-'],,,none,none,,,,ñu,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
414,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s1,r2,22,Online_conjL2_un//d.si.ñu25.none.none.wav,fe,me,ñi,sil,ra,to,mi,sil1,bi,cha,sil2,['-'],,,none,none,,,,ñu,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
415,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s2,r2,23,Online_conjL2_un//d.si.ñu27.1332.0.wav,ñu,bi,to,sil,fe,ba,si,sil1,ra,te,sil2,['catch'],[1.9215999999942142],[1.9215999999942142],1.332,no_beat,0.5895999999942141,0.5895999999942141,"[""space""]",ñu,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
416,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s1,r2,24,Online_conjL2_un//c.cha.me14.none.none.wav,fe,mi,su,sil,ra,si,ba,sil1,te,ñi,sil2,['-'],,,none,none,,,,me,3,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
417,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s1,r1,25,Online_conjL2_un//c.cha.me12.1332.222.wav,go,me,si,sil,du,ñu,cha,sil1,ñi,bi,sil2,['catch'],[1.8871000000240201],[1.8871000000240201],1.332,no_beat,0.55510000002402,0.55510000002402,"[""space""]",me,3,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
418,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s2,r1,26,Online_conjL2_un//c.cha.me15.444.1110.wav,mi,ba,cha,sil,go,me,si,sil1,du,te,sil2,['catch'],[1.1537000000180342],[1.1537000000180342],0.444,no_beat,0.7097000000180342,0.7097000000180342,"[""space""]",me,3,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
419,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s1,r1,27,Online_conjL2_un//c.cha.me13.none.none.wav,go,bi,su,sil,du,si,te,sil1,mi,ñu,sil2,['-'],,,none,none,,,,me,3,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
420,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s2,r1,28,Online_conjL2_un//b.fe.ra23.none.none.wav,ñu,ba,mi,sil,go,to,ñi,sil1,du,bi,sil2,['-'],,,none,none,,,,ra,1,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
421,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s2,r2,29,Online_conjL2_un//b.fe.ra20.888.1776.wav,bi,ñi,me,sil,fe,cha,si,sil1,ra,su,sil2,['miss'],,,0.888,beat,,,,ra,1,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
422,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s1,r1,30,Online_conjL2_un//b.fe.ra22.none.none.wav,go,te,to,sil,du,me,ñu,sil1,ñi,si,sil2,['-'],,,none,none,,,,ra,1,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
423,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s2,r1,31,Online_conjL2_un//b.fe.ra21.none.none.wav,bi,ba,to,sil,go,te,si,sil1,du,me,sil2,['-'],,,none,none,,,,ra,1,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
424,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s2,r1,32,Online_conjL2_un//c.cha.me24.444.0.wav,me,ba,cha,sil,go,su,bi,sil1,du,ñu,sil2,['catch'],[1.0510999999942214],[1.0510999999942214],0.444,no_beat,0.6070999999942215,0.6070999999942215,"[""space""]",me,3,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
425,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s1,r2,33,Online_conjL2_un//c.cha.me25.none.none.wav,fe,ñu,ba,sil,ra,ñi,si,sil1,te,su,sil2,['-'],,,none,none,,,,me,3,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
426,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s1,r2,34,Online_conjL2_un//c.cha.me27.1776.444.wav,fe,bi,me,sil,ra,mi,ba,sil1,cha,ñu,sil2,['catch'],[2.391599999994014],[2.391599999994014],1.776,beat,0.615599999994014,0.615599999994014,"[""space""]",me,3,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
427,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s2,r1,35,Online_conjL2_un//c.cha.me26.none.none.wav,to,si,ba,sil,go,ñi,ñu,sil1,du,bi,sil2,['-'],,,none,none,,,,me,3,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
428,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s2,r1,36,Online_conjL2_un//d.si.ñu15.none.none.wav,su,mi,bi,sil,go,me,ba,sil1,du,te,sil2,['false alarm'],[0.7903000000119391],[0.7903000000119391],none,none,,,"[""space""]",ñu,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
429,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s2,r1,37,Online_conjL2_un//d.si.ñu12.none.none.wav,ba,bi,mi,sil,go,to,cha,sil1,du,te,sil2,['-'],,,none,none,,,,ñu,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
430,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s2,r2,38,Online_conjL2_un//d.si.ñu13.0.1110.wav,si,su,ba,sil,fe,ñu,ñi,sil1,ra,mi,sil2,['miss'],,,0.0,beat,,,,ñu,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
431,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s1,r2,39,Online_conjL2_un//d.si.ñu14.1110.222.wav,fe,ñu,ñi,sil,ra,si,ba,sil1,te,su,sil2,['miss'],,,1.11,no_beat,,,,ñu,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
432,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s1,r1,40,Online_conjL2_un//a.go.du1.0.888.wav,go,bi,si,sil,du,ñu,ba,sil1,mi,cha,sil2,['miss'],,,0.888,beat,,,,go,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
433,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s2,r2,41,Online_conjL2_un//a.go.du3.none.none.wav,te,bi,su,sil,fe,me,ñi,sil1,ra,si,sil2,['-'],,,none,none,,,,go,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
434,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s1,r2,42,Online_conjL2_un//a.go.du0.none.none.wav,fe,ñu,ba,sil,ra,mi,cha,sil1,bi,si,sil2,['-'],,,none,none,,,,go,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
435,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s2,r1,43,Online_conjL2_un//a.go.du2.888.1776.wav,si,me,to,sil,go,bi,te,sil1,du,cha,sil2,['miss'],,,1.776,beat,,,,go,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
436,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s1,r2,44,Online_conjL2_un//a.go.du17.none.none.wav,fe,mi,su,sil,ra,me,bi,sil1,te,si,sil2,['-'],,,none,none,,,,go,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
437,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s1,r1,45,Online_conjL2_un//a.go.du18.0.888.wav,go,me,si,sil,du,ñi,ba,sil1,su,to,sil2,['miss'],,,0.888,beat,,,,go,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
438,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s2,r1,46,Online_conjL2_un//a.go.du16.888.1776.wav,cha,me,ba,sil,go,to,si,sil1,du,ñi,sil2,['catch'],[2.355000000000018],[2.355000000000018],1.776,beat,0.5790000000000182,0.5790000000000182,"[""space""]",go,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
439,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s1,r1,47,Online_conjL2_un//a.go.du19.0.888.wav,go,ba,si,sil,du,su,mi,sil1,ñi,cha,sil2,['catch'],[1.5933000000118227],[1.5933000000118227],0.888,beat,0.7053000000118227,0.7053000000118227,"[""space""]",go,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
440,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s1,r1,48,Online_conjL2_un//d.si.ñu22.none.none.wav,go,su,to,sil,du,ñi,me,sil1,bi,mi,sil2,['-'],,,none,none,,,,ñu,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
441,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s1,r2,49,Online_conjL2_un//d.si.ñu21.none.none.wav,fe,ba,mi,sil,ra,cha,su,sil1,to,me,sil2,['-'],,,none,none,,,,ñu,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
442,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s2,r1,50,Online_conjL2_un//d.si.ñu23.none.none.wav,su,to,ñi,sil,go,mi,cha,sil1,du,ba,sil2,['-'],,,none,none,,,,ñu,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
443,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s1,r2,51,Online_conjL2_un//d.si.ñu20.1776.222.wav,fe,ñu,cha,sil,ra,bi,te,sil1,si,ñi,sil2,['miss'],,,1.776,beat,,,,ñu,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
444,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s2,r2,52,Online_conjL2_un//d.si.ñu5.none.none.wav,bi,ñi,mi,sil,fe,te,ba,sil1,ra,to,sil2,['-'],,,none,none,,,,ñu,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
445,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s1,r1,53,Online_conjL2_un//d.si.ñu7.none.none.wav,go,ñi,mi,sil,du,te,ba,sil1,su,to,sil2,['-'],,,none,none,,,,ñu,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
446,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s1,r1,54,Online_conjL2_un//d.si.ñu6.444.1110.wav,go,cha,si,sil,du,ñu,ba,sil1,me,to,sil2,['miss'],,,0.444,no_beat,,,,ñu,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
447,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s1,r1,55,Online_conjL2_un//d.si.ñu4.1332.444.wav,go,me,ñu,sil,du,cha,si,sil1,bi,to,sil2,['catch'],[1.737999999999829],[1.737999999999829],1.332,no_beat,0.4059999999998289,0.4059999999998289,"[""space""]",ñu,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
448,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s2,r1,56,Online_conjL2_un//a.go.du9.888.1776.wav,mi,bi,cha,sil,go,ñu,si,sil1,du,to,sil2,['catch'],[2.3968999999760854],[2.3968999999760854],1.776,beat,0.6208999999760854,0.6208999999760854,"[""space""]",go,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
449,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s1,r1,57,Online_conjL2_un//a.go.du10.0.888.wav,go,bi,ñi,sil,du,si,te,sil1,ñu,su,sil2,['miss'],,,0.888,beat,,,,go,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
450,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s2,r1,58,Online_conjL2_un//a.go.du11.888.1776.wav,si,ba,ñu,sil,go,ñi,mi,sil1,du,te,sil2,['catch'],[2.247800000011921],[2.247800000011921],1.776,beat,0.4718000000119209,0.4718000000119209,"[""space""]",go,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
451,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s1,r2,59,Online_conjL2_un//a.go.du8.none.none.wav,fe,to,ñi,sil,ra,ba,cha,sil1,ñu,bi,sil2,['-'],,,none,none,,,,go,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
452,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s1,r1,60,Online_conjL2_un//a.go.du24.0.888.wav,go,si,bi,sil,du,to,me,sil1,ñi,ba,sil2,['miss'],,,0.888,beat,,,,go,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
453,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s2,r2,61,Online_conjL2_un//a.go.du25.none.none.wav,mi,ñu,ba,sil,fe,bi,to,sil1,ra,si,sil2,['-'],,,none,none,,,,go,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
454,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s2,r2,62,Online_conjL2_un//a.go.du26.none.none.wav,mi,bi,ñi,sil,fe,cha,te,sil1,ra,su,sil2,['-'],,,none,none,,,,go,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
455,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s2,r1,63,Online_conjL2_un//a.go.du27.888.1776.wav,ñu,ba,bi,sil,go,si,mi,sil1,du,te,sil2,['catch'],[2.3926999999880536],[2.3926999999880536],1.776,beat,0.6166999999880536,0.6166999999880536,"[""space""]",go,2,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
456,2024-01-20_22h19.15.872,Unsyncopated_study2,s96,27.0,masculino,right,España,Español,Master degree,no,no,A,4,conjunction_un,L2,unsyncopated,s1,r1,64,Online_conjL2_un//d.si.ñu19.444.1332.wav,go,su,si,sil,du,to,ñu,sil1,te,me,sil2,['catch'],[0.9334000000062588],[0.9334000000062588],0.444,no_beat,0.4894000000062588,0.4894000000062588,"[""space""]",ñu,4,,,,,,,,,,,,,,,2.0,2.0,Español,0.0,Inglés,6.0,2.0,3.0,yes,yes,yes,Piano,5,Saxofón,5,Flauta Travesera,5,,,nada,61.0,yes
