Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,age_M5,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
399,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s1,r1,7,Online_conjL3_syn//b.ñe.sa31.none.none.wav,chu,fu,gu,mo,sil,le,ji,di,sil1,ka,sil2,['-'],,,none,none,,,,sa,2,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
400,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s1,r1,8,Online_conjL3_syn//a.chu.mo31.0.666.wav,chu,ka,je,mo,sil,ga,di,gu,sil1,ko,sil2,['miss'],,,0.0,beat,,,,chu,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
401,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r2,9,Online_conjL3_syn//a.chu.mo30.none.none.wav,fu,gu,ji,ñe,sil,li,do,sa,sil1,je,sil2,['false alarm'],[2.3551000000238673],[2.3551000000238673],none,none,,,"[""space""]",chu,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
402,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r2,10,Online_conjL3_syn//a.chu.mo29.none.none.wav,ji,ka,do,ñe,sil,gu,di,sa,sil1,ko,sil2,['-'],,,none,none,,,,chu,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
403,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s1,r2,11,Online_conjL3_syn//a.chu.mo28.none.none.wav,ñe,ga,li,sa,sil,je,do,ko,sil1,ka,sil2,['-'],,,none,none,,,,chu,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
404,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s1,r2,12,Online_conjL3_syn//d.ji.li23.none.none.wav,ñe,ga,ko,sa,sil,fu,do,le,sil1,gu,sil2,['-'],,,none,none,,,,li,4,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
405,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r2,13,Online_conjL3_syn//d.ji.li22.0.1110.wav,ji,do,le,ñe,sil,li,ga,sa,sil1,je,sil2,['catch'],[1.8716999999883228],[1.8716999999883228],1.11,no_beat,0.7616999999883227,0.7616999999883227,"[""space""]",li,4,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
406,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r1,14,Online_conjL3_syn//d.ji.li21.none.none.wav,ko,gu,je,chu,sil,ka,ga,mo,sil1,di,sil2,['-'],,,none,none,,,,li,4,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
407,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r1,15,Online_conjL3_syn//d.ji.li20.none.none.wav,di,le,ko,chu,sil,ka,do,mo,sil1,gu,sil2,['-'],,,none,none,,,,li,4,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
408,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s1,r1,16,Online_conjL3_syn//b.ñe.sa22.none.none.wav,chu,di,li,mo,sil,le,fu,gu,sil1,je,sil2,['-'],,,none,none,,,,sa,2,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
409,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r2,17,Online_conjL3_syn//b.ñe.sa20.666.1554.wav,le,di,ka,ñe,sil,li,je,sa,sil1,ko,sil2,['catch'],[2.159199999988232],[2.159199999988232],1.554,no_beat,0.6051999999882318,0.6051999999882318,"[""space""]",sa,2,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
410,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r1,18,Online_conjL3_syn//b.ñe.sa23.none.none.wav,ka,le,di,chu,sil,je,gu,mo,sil1,ji,sil2,['-'],,,none,none,,,,sa,2,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
411,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r2,19,Online_conjL3_syn//b.ñe.sa21.666.1554.wav,le,di,gu,ñe,sil,ga,je,sa,sil1,li,sil2,['miss'],,,1.554,no_beat,,,,sa,2,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
412,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r2,20,Online_conjL3_syn//c.gu.je7.222.444.wav,ko,gu,je,ñe,sil,ji,fu,sa,sil1,ka,sil2,['catch'],[1.141300000012052],[1.141300000012052],0.444,no_beat,0.697300000012052,0.697300000012052,"[""space""]",je,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
413,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s1,r2,21,Online_conjL3_syn//c.gu.je6.none.none.wav,ñe,di,ka,sa,sil,le,ko,do,sil1,ji,sil2,['-'],,,none,none,,,,je,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
414,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r2,22,Online_conjL3_syn//c.gu.je5.1332.222.wav,li,je,ko,ñe,sil,di,gu,sa,sil1,do,sil2,['miss'],,,0.222,no_beat,,,,je,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
415,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s1,r2,23,Online_conjL3_syn//c.gu.je4.none.none.wav,ñe,ga,do,sa,sil,ji,ka,fu,sil1,li,sil2,['-'],,,none,none,,,,je,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
416,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s1,r2,24,Online_conjL3_syn//c.gu.je22.1554.444.wav,ñe,li,je,sa,sil,ji,ka,gu,sil1,di,sil2,['miss'],,,0.444,no_beat,,,,je,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
417,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s1,r2,25,Online_conjL3_syn//c.gu.je20.1554.1110.wav,ñe,fu,di,sa,sil,je,ka,gu,sil1,le,sil2,['miss'],,,1.11,no_beat,,,,je,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
418,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r2,26,Online_conjL3_syn//c.gu.je23.222.444.wav,li,gu,je,ñe,sil,ko,ga,sa,sil1,le,sil2,['miss'],,,0.444,no_beat,,,,je,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
419,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r2,27,Online_conjL3_syn//c.gu.je21.none.none.wav,fu,ko,le,ñe,sil,li,do,sa,sil1,ji,sil2,['-'],,,none,none,,,,je,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
420,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s1,r2,28,Online_conjL3_syn//a.chu.mo18.none.none.wav,ñe,ka,gu,sa,sil,ko,fu,je,sil1,ga,sil2,['-'],,,none,none,,,,chu,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
421,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r1,29,Online_conjL3_syn//a.chu.mo16.666.1554.wav,li,je,fu,chu,sil,do,le,mo,sil1,ka,sil2,['catch'],[2.1220000000002983],[2.1220000000002983],0.666,no_beat,,1.4560000000002984,"[""space""]",chu,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
422,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s1,r2,30,Online_conjL3_syn//a.chu.mo17.none.none.wav,ñe,do,ga,sa,sil,fu,je,ji,sil1,ko,sil2,['-'],,,none,none,,,,chu,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
423,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s1,r2,31,Online_conjL3_syn//a.chu.mo19.none.none.wav,ñe,di,je,sa,sil,ga,do,fu,sil1,ji,sil2,['-'],,,none,none,,,,chu,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
424,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r1,32,Online_conjL3_syn//c.gu.je29.444.1110.wav,ji,li,gu,chu,sil,je,ko,mo,sil1,do,sil2,['catch'],[1.2798999999758962],[1.2798999999758962],1.11,no_beat,0.1698999999758961,0.1698999999758961,"[""space""]",je,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
425,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r1,33,Online_conjL3_syn//c.gu.je31.none.none.wav,do,li,ga,chu,sil,ka,ko,mo,sil1,fu,sil2,['-'],,,none,none,,,,je,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
426,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r1,34,Online_conjL3_syn//c.gu.je28.none.none.wav,ga,li,ka,chu,sil,di,ji,mo,sil1,do,sil2,['-'],,,none,none,,,,je,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
427,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r1,35,Online_conjL3_syn//c.gu.je30.none.none.wav,fu,di,ga,chu,sil,ko,li,mo,sil1,ka,sil2,['-'],,,none,none,,,,je,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
428,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r1,36,Online_conjL3_syn//a.chu.mo21.666.1554.wav,gu,ka,je,chu,sil,do,ko,mo,sil1,li,sil2,['catch'],[1.0638999999764565],[1.0638999999764565],0.666,no_beat,0.3978999999764564,0.3978999999764564,"[""space""]",chu,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
429,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s1,r1,37,Online_conjL3_syn//a.chu.mo20.0.666.wav,chu,do,li,mo,sil,je,ka,ga,sil1,gu,sil2,['catch'],[0.708800000012161],[0.708800000012161],0.0,beat,0.708800000012161,0.708800000012161,"[""space""]",chu,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
430,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r1,38,Online_conjL3_syn//a.chu.mo23.666.1554.wav,gu,ga,le,chu,sil,fu,je,mo,sil1,ka,sil2,['catch'],[1.2088000000117063],[1.2088000000117063],0.666,no_beat,0.5428000000117063,0.5428000000117063,"[""space""]",chu,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
431,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r1,39,Online_conjL3_syn//a.chu.mo22.666.1554.wav,ka,li,le,chu,sil,di,ko,mo,sil1,je,sil2,['catch'],[1.1774000000359592],[1.1774000000359592],0.666,no_beat,0.5114000000359592,0.5114000000359592,"[""space""]",chu,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
432,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s1,r1,40,Online_conjL3_syn//a.chu.mo0.0.666.wav,chu,do,ji,mo,sil,ka,ko,di,sil1,li,sil2,['catch'],[0.9173000000118918],[0.9173000000118918],0.0,beat,0.9173000000118918,0.9173000000118918,"[""space""]",chu,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
433,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s1,r2,41,Online_conjL3_syn//a.chu.mo1.none.none.wav,ñe,le,ko,sa,sil,gu,do,di,sil1,ka,sil2,['-'],,,none,none,,,,chu,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
434,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s1,r1,42,Online_conjL3_syn//a.chu.mo3.0.666.wav,chu,li,do,mo,sil,je,ji,fu,sil1,ga,sil2,['catch'],[0.8219999999996617],[0.8219999999996617],0.0,beat,0.8219999999996617,0.8219999999996617,"[""space""]",chu,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
435,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r1,43,Online_conjL3_syn//a.chu.mo2.666.1554.wav,ka,ko,fu,chu,sil,le,je,mo,sil1,gu,sil2,['catch'],[1.2876999999880354],[1.2876999999880354],0.666,no_beat,0.6216999999880354,0.6216999999880354,"[""space""]",chu,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
436,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r2,44,Online_conjL3_syn//d.ji.li19.none.none.wav,je,le,ko,ñe,sil,ga,do,sa,sil1,gu,sil2,['-'],,,none,none,,,,li,4,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
437,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s1,r1,45,Online_conjL3_syn//d.ji.li18.1554.444.wav,chu,ga,li,mo,sil,je,do,ji,sil1,fu,sil2,['catch'],[1.3586000000241256],[1.3586000000241256],0.444,no_beat,0.9146000000241256,0.9146000000241256,"[""space""]",li,4,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
438,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s1,r2,46,Online_conjL3_syn//d.ji.li16.none.none.wav,ñe,gu,le,sa,sil,do,ga,ko,sil1,fu,sil2,['-'],,,none,none,,,,li,4,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
439,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r2,47,Online_conjL3_syn//d.ji.li17.1332.222.wav,fu,li,do,ñe,sil,di,ji,sa,sil1,je,sil2,['catch'],[0.98860000002378],[0.98860000002378],0.222,no_beat,0.76660000002378,0.76660000002378,"[""space""]",li,4,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
440,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r1,48,Online_conjL3_syn//b.ñe.sa5.none.none.wav,le,fu,do,chu,sil,li,ga,mo,sil1,ka,sil2,['-'],,,none,none,,,,sa,2,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
441,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r2,49,Online_conjL3_syn//b.ñe.sa4.666.1554.wav,li,di,ka,ñe,sil,do,gu,sa,sil1,ji,sil2,['catch'],[2.2239999999997053],[2.2239999999997053],1.554,no_beat,0.6699999999997053,0.6699999999997053,"[""space""]",sa,2,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
442,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r1,50,Online_conjL3_syn//b.ñe.sa6.none.none.wav,le,ka,ko,chu,sil,do,li,mo,sil1,gu,sil2,['-'],,,none,none,,,,sa,2,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
443,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r2,51,Online_conjL3_syn//b.ñe.sa7.666.1554.wav,ji,je,ko,ñe,sil,gu,ga,sa,sil1,do,sil2,['catch'],[2.4547000000475236],[2.4547000000475236],1.554,no_beat,0.9007000000475236,0.9007000000475236,"[""space""]",sa,2,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
444,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r1,52,Online_conjL3_syn//d.ji.li25.none.none.wav,le,fu,ka,chu,sil,ga,je,mo,sil1,gu,sil2,['-'],,,none,none,,,,li,4,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
445,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s1,r1,53,Online_conjL3_syn//d.ji.li27.none.none.wav,chu,je,ga,mo,sil,gu,do,le,sil1,ka,sil2,['-'],,,none,none,,,,li,4,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
446,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s1,r2,54,Online_conjL3_syn//d.ji.li24.222.1110.wav,ñe,ji,ga,sa,sil,li,fu,ka,sil1,di,sil2,['catch'],[1.7915000000002692],[1.7915000000002692],1.11,no_beat,0.6815000000002691,0.6815000000002691,"[""space""]",li,4,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
447,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s1,r2,55,Online_conjL3_syn//d.ji.li26.1554.222.wav,ñe,li,je,sa,sil,fu,ga,ji,sil1,ka,sil2,['miss'],,,0.222,no_beat,,,,li,4,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
448,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s1,r1,56,Online_conjL3_syn//c.gu.je26.none.none.wav,chu,ji,do,mo,sil,ga,le,ko,sil1,ka,sil2,['-'],,,none,none,,,,je,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
449,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s1,r1,57,Online_conjL3_syn//c.gu.je24.1554.1110.wav,chu,ji,ko,mo,sil,je,li,gu,sil1,ka,sil2,['catch'],[2.5545999999640117],[2.5545999999640117],1.11,no_beat,,1.4445999999640116,"[""space""]",je,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
450,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r2,58,Online_conjL3_syn//c.gu.je25.none.none.wav,fu,ka,di,ñe,sil,do,le,sa,sil1,ji,sil2,['-'],,,none,none,,,,je,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
451,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s1,r2,59,Online_conjL3_syn//c.gu.je27.none.none.wav,ñe,li,fu,sa,sil,di,le,ko,sil1,ji,sil2,['-'],,,none,none,,,,je,3,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
452,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s1,r2,60,Online_conjL3_syn//a.chu.mo8.none.none.wav,ñe,ga,fu,sa,sil,ji,li,je,sil1,le,sil2,['-'],,,none,none,,,,chu,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
453,2024-04-24_10h51.51.516,Experiment4_uns,s168,30.0,masculino,right,España,Español,Other,no,no,B,4,conjunction_syn,L3,syncopated,s2,r1,61,Online_conjL3_syn//a.chu.mo9.666.1554.wav,ka,ko,di,chu,sil,li,ga,mo,sil1,gu,sil2,['catch'],[1.287499999999909],[1.287499999999909],0.666,no_beat,0.621499999999909,0.621499999999909,"[""space""]",chu,1,,,,,,,,,,,,,,,2.0,1.0,Catalán,7.0,Inglés,11.0,4.0,2.0,no,no,no,nada,, ,,,nada,65.0,yes
