Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,instr_3,age_M3,instr_4,age_M4,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
36,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r2,36,Online_whatL2//d.si.ñu29.222.1110.wav,fe,si,me,sil,ra,ñu,ño,sil2,mi,te,sil1,['miss'],,,1.11,no_beat,,,,ñu,4,testConjL1Uns//r1.s1.2.wav,2.0,conjunction_un,unsyncopated,a,s1,rule,rule,L1,m,1.6643,5.0,0.0,0.8159,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
37,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r2,37,Online_whatL2//d.si.ñu30.1332.222.wav,fe,ñu,te,sil2,ra,si,to,sil,bi,ba,sil1,['miss'],,,0.222,no_beat,,,,ñu,4,testConjL1Uns//dep_viol.r1.s2.0.wav,2.0,conjunction_un,unsyncopated,a,s2,no_rule,dep,L1,m,1.6959,5.0,1.0,0.8493,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
38,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r2,38,Online_whatL2//d.si.ñu31.none.none.wav,fe,mi,ño,sil,ra,su,me,sil1,ba,te,sil2,['-'],,,none,none,,,,ñu,4,testConjL1Uns//time_viol.r2.s1.0.wav,2.0,conjunction_un,unsyncopated,b,s1,no_rule,time,L1,m,0.7163,5.0,1.0,0.8668,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
39,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r1,39,Online_whatL2//d.si.ñu28.444.1554.wav,go,me,si,sil2,du,to,ñu,sil,te,mi,sil1,['miss'],,,1.554,no_beat,,,,ñu,4,testConjL1Uns//dep_viol.r2.s1.0.wav,2.0,conjunction_un,unsyncopated,b,s1,no_rule,dep,L1,m,2.0971,5.0,1.0,0.9801,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
40,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r2,40,Online_whatL2//c.cha.me4.none.none.wav,ba,te,su,sil2,fe,ño,si,sil,ra,ñu,sil1,['-'],,,none,none,,,,me,3,testConjL1Uns//r1.s1.1.wav,2.0,conjunction_un,unsyncopated,a,s1,rule,rule,L1,z,0.8518,6.0,1.0,0.8847,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
41,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r2,41,Online_whatL2//c.cha.me6.222.1110.wav,fe,cha,ba,sil,ra,me,te,sil2,si,mi,sil1,['miss'],,,1.11,no_beat,,,,me,3,testConjL1Uns//r2.s1.0.wav,2.0,conjunction_un,unsyncopated,b,s1,rule,rule,L1,m,0.9822,5.0,0.0,0.9833,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
42,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r1,42,Online_whatL2//c.cha.me5.none.none.wav,ñu,mi,ño,sil2,go,te,ba,sil,du,su,sil1,['-'],,,none,none,,,,me,3,testConjL1Uns//r2.s2.2.wav,2.0,conjunction_un,unsyncopated,b,s2,rule,rule,L1,m,0.5666,5.0,0.0,0.8822,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
43,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r1,43,Online_whatL2//c.cha.me7.222.444.wav,go,cha,me,sil,du,bi,si,sil1,su,ba,sil2,['miss'],,,0.444,no_beat,,,,me,3,testConjL1Uns//cat_viol.r2.s2.0.wav,2.0,conjunction_un,unsyncopated,b,s2,no_rule,cat,L1,m,0.3005,5.0,1.0,0.8488,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
44,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r1,44,Online_whatL2//c.cha.me29.none.none.wav,ño,ba,mi,sil,go,ñu,bi,sil1,du,te,sil2,['-'],,,none,none,,,,me,3,testConjL1Uns//time_viol.r2.s2.0.wav,2.0,conjunction_un,unsyncopated,b,s2,no_rule,time,L1,m,0.616,5.0,1.0,0.982,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
45,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r2,45,Online_whatL2//c.cha.me28.0.1110.wav,cha,to,su,sil,fe,me,te,sil1,ra,bi,sil2,['miss'],,,1.11,no_beat,,,,me,3,testConjL1Uns//r2.s1.2.wav,2.0,conjunction_un,unsyncopated,b,s1,rule,rule,L1,m,0.8997,5.0,0.0,0.7486,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
46,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r2,46,Online_whatL2//c.cha.me31.1110.222.wav,su,me,ño,sil,fe,cha,bi,sil1,ra,mi,sil2,['miss'],,,0.222,no_beat,,,,me,3,testConjL1Uns//r1.s2.2.wav,2.0,conjunction_un,unsyncopated,a,s2,rule,rule,L1,m,2.0142,4.0,0.0,1.6958,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
47,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r2,47,Online_whatL2//c.cha.me30.none.none.wav,fe,ba,su,sil,ra,mi,ño,sil1,ñu,to,sil2,['-'],,,none,none,,,,me,3,testConjL1Uns//cat_viol.r1.s1.0.wav,2.0,conjunction_un,unsyncopated,a,s1,no_rule,cat,L1,m,1.3645,4.0,1.0,0.2498,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
48,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r1,48,Online_whatL2//b.fe.ra23.none.none.wav,te,ñu,me,sil,go,cha,ño,sil1,du,bi,sil2,['-'],,,none,none,,,,ra,2,testWhenL3Uns//r2.s2.2.wav,3.0,when,unsyncopated,b,s2,rule,rule,L3,z,1.0245,6.0,1.0,0.5812,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
49,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r1,49,Online_whatL2//b.fe.ra20.none.none.wav,te,me,mi,sil,go,to,ñu,sil2,du,ba,sil1,['-'],,,none,none,,,,ra,2,testWhenL3Uns//dep_viol.r1.s2.0.wav,3.0,when,unsyncopated,a,s2,no_rule,dep,L3,z,0.2663,6.0,1.0,0.3662,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
50,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r2,50,Online_whatL2//b.fe.ra22.888.1776.wav,ba,me,cha,sil,fe,su,ño,sil1,ra,to,sil2,['miss'],,,1.776,beat,,,,ra,2,testWhenL3Uns//dep_viol.r1.s1.0.wav,3.0,when,unsyncopated,a,s1,no_rule,dep,L3,m,0.4014,4.0,0.0,1.4643,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
51,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r2,51,Online_whatL2//b.fe.ra21.0.888.wav,fe,bi,su,sil,ra,to,te,sil1,ba,ñu,sil2,['miss'],,,0.888,beat,,,,ra,2,testWhenL3Uns//r1.s2.1.wav,3.0,when,unsyncopated,a,s2,rule,rule,L3,z,1.4797,6.0,1.0,0.6338,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
52,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r1,52,Online_whatL2//b.fe.ra6.none.none.wav,si,su,te,sil2,go,ba,mi,sil,du,ñu,sil1,['-'],,,none,none,,,,ra,2,testWhenL3Uns//r1.s1.2.wav,3.0,when,unsyncopated,a,s1,rule,rule,L3,m,0.4999,5.0,0.0,1.0491,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
53,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r1,53,Online_whatL2//b.fe.ra4.none.none.wav,go,te,to,sil2,du,ño,me,sil,su,cha,sil1,['-'],,,none,none,,,,ra,2,testWhenL3Uns//r1.s1.0.wav,3.0,when,unsyncopated,a,s1,rule,rule,L3,z,0.9825,6.0,1.0,0.5671,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
54,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r1,54,Online_whatL2//b.fe.ra7.none.none.wav,go,cha,me,sil,du,bi,te,sil1,ñu,su,sil2,['-'],,,none,none,,,,ra,2,testWhenL3Uns//dep_viol.r2.s2.0.wav,3.0,when,unsyncopated,b,s2,no_rule,dep,L3,m,0.8817,6.0,0.0,0.3334,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
55,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r2,55,Online_whatL2//b.fe.ra5.888.1776.wav,ñu,ño,mi,sil,fe,me,ba,sil1,ra,te,sil2,['miss'],,,1.776,beat,,,,ra,2,testWhenL3Uns//r1.s2.0.wav,3.0,when,unsyncopated,a,s2,rule,rule,L3,z,0.235,6.0,1.0,0.4504,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
56,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r1,56,Online_whatL2//c.cha.me19.none.none.wav,go,su,bi,sil,du,ño,to,sil2,ñu,ba,sil1,['-'],,,none,none,,,,me,3,testWhenL3Uns//dep_viol.r2.s1.0.wav,3.0,when,unsyncopated,b,s1,no_rule,dep,L3,m,1.0642,6.0,0.0,0.885,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
57,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r2,57,Online_whatL2//c.cha.me18.none.none.wav,bi,to,ñu,sil,fe,ño,ba,sil1,ra,si,sil2,['-'],,,none,none,,,,me,3,testWhenL3Uns//r1.s1.1.wav,3.0,when,unsyncopated,a,s1,rule,rule,L3,z,0.2839,6.0,1.0,0.3659,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
58,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r1,58,Online_whatL2//c.cha.me16.none.none.wav,go,ñu,bi,sil2,du,to,te,sil,ño,mi,sil1,['-'],,,none,none,,,,me,3,testWhenL3Uns//r2.s1.2.wav,3.0,when,unsyncopated,b,s1,rule,rule,L3,m,5.0046,5.0,0.0,0.1694,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
59,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r1,59,Online_whatL2//c.cha.me17.0.444.wav,cha,te,me,sil2,go,bi,ñu,sil,du,mi,sil1,['miss'],,,0.444,no_beat,,,,me,3,testWhenL3Uns//time_viol.r2.s2.0.wav,3.0,when,unsyncopated,b,s2,no_rule,time,L3,m,3.2095,5.0,0.0,0.5317,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
60,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r2,60,Online_whatL2//d.si.ñu23.none.none.wav,me,to,ño,sil2,fe,cha,su,sil,ra,mi,sil1,['-'],,,none,none,,,,ñu,4,testWhenL3Uns//r2.s2.1.wav,3.0,when,unsyncopated,b,s2,rule,rule,L3,m,0.8663,5.0,0.0,0.3668,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
61,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r1,61,Online_whatL2//d.si.ñu21.none.none.wav,go,cha,ño,sil,du,su,bi,sil2,ba,te,sil1,['-'],,,none,none,,,,ñu,4,testWhenL3Uns//time_viol.r1.s2.0.wav,3.0,when,unsyncopated,a,s2,no_rule,time,L3,m,0.5156,5.0,0.0,0.5828,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
62,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r2,62,Online_whatL2//d.si.ñu22.444.1332.wav,fe,to,si,sil,ra,bi,ñu,sil2,ba,me,sil1,['miss'],,,1.332,no_beat,,,,ñu,4,testWhenL3Uns//cat_viol.r1.s2.0.wav,3.0,when,unsyncopated,a,s2,no_rule,cat,L3,m,1.2839,5.0,0.0,0.2998,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
63,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r2,63,Online_whatL2//d.si.ñu20.none.none.wav,fe,cha,me,sil2,ra,to,bi,sil,mi,ba,sil1,['-'],,,none,none,,,,ñu,4,testWhenL3Uns//r2.s1.1.wav,3.0,when,unsyncopated,b,s1,rule,rule,L3,m,0.6409,5.0,0.0,0.5673,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
64,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r1,64,Online_whatL2//a.go.du12.0.888.wav,go,su,cha,sil,du,to,te,sil2,me,mi,sil1,['miss'],,,0.0,beat,,,,go,1,testWhenL3Uns//cat_viol.r2.s1.0.wav,3.0,when,unsyncopated,b,s1,no_rule,cat,L3,m,1.7408,5.0,0.0,0.2187,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
65,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r1,65,Online_whatL2//a.go.du15.0.888.wav,go,cha,mi,sil,du,ñu,to,sil1,ba,ño,sil2,['miss'],,,0.0,beat,,,,go,1,testWhenL3Uns//time_viol.r2.s1.0.wav,3.0,when,unsyncopated,b,s1,no_rule,time,L3,m,0.4184,5.0,0.0,0.3497,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
66,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r2,66,Online_whatL2//a.go.du14.none.none.wav,bi,me,mi,sil2,fe,to,ñu,sil,ra,su,sil1,['-'],,,none,none,,,,go,1,testWhenL3Uns//r2.s2.0.wav,3.0,when,unsyncopated,b,s2,rule,rule,L3,m,0.0189,5.0,0.0,0.3665,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
67,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r2,67,Online_whatL2//a.go.du13.none.none.wav,te,si,ño,sil2,fe,su,ñu,sil,ra,mi,sil1,['-'],,,none,none,,,,go,1,testWhenL3Uns//r2.s1.0.wav,3.0,when,unsyncopated,b,s1,rule,rule,L3,z,0.3574,6.0,1.0,0.3496,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
68,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r1,68,Online_whatL2//b.fe.ra10.none.none.wav,go,ñu,ño,sil,du,cha,mi,sil2,to,si,sil1,['-'],,,none,none,,,,ra,2,testWhenL3Uns//time_viol.r1.s1.0.wav,3.0,when,unsyncopated,a,s1,no_rule,time,L3,m,0.3007,5.0,0.0,0.4085,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
69,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r1,69,Online_whatL2//b.fe.ra9.none.none.wav,go,mi,bi,sil,du,to,te,sil1,ño,si,sil2,['-'],,,none,none,,,,ra,2,testWhenL3Uns//cat_viol.r1.s1.0.wav,3.0,when,unsyncopated,a,s1,no_rule,cat,L3,m,1.3139,5.0,0.0,0.3494,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
70,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r2,70,Online_whatL2//b.fe.ra8.1110.1998.wav,si,me,bi,sil2,fe,te,ba,sil,ra,mi,sil1,['miss'],,,1.998,no_beat,,,,ra,2,testWhenL3Uns//cat_viol.r2.s2.0.wav,3.0,when,unsyncopated,b,s2,no_rule,cat,L3,m,0.1919,5.0,0.0,0.5028,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
71,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r2,71,Online_whatL2//b.fe.ra11.888.1776.wav,ño,me,su,sil,fe,bi,ñu,sil1,ra,ba,sil2,['miss'],,,1.776,beat,,,,ra,2,testWhenL3Uns//r1.s2.2.wav,3.0,when,unsyncopated,a,s2,rule,rule,L3,m,1.0809,5.0,0.0,0.3333,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
72,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s1,r1,72,Online_whatL2//a.go.du28.0.888.wav,go,ñu,mi,sil,du,ba,ño,sil1,me,su,sil2,['miss'],,,0.0,beat,,,,go,1,testConjL4Syn//r1.s2.1.wav,4.0,conjunction_syn,syncopated,a,s2,rule,rule,L4,z,2.6606,5.0,1.0,1.6452,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
73,2023-10-01_18h53.04.363,Unsyncopated1,s26,27.0,feminino,right,ESPAÑA,CASTELLANO Y CATALÁN,Bachelor degree,no,no,B,1,what,L2,unsyncopated,s2,r1,73,Online_whatL2//a.go.du30.888.1776.wav,cha,me,te,sil,go,ba,mi,sil1,du,bi,sil2,['miss'],,,0.888,beat,,,,go,1,testConjL4Syn//cat_viol.r2.s2.0.wav,4.0,conjunction_syn,syncopated,b,s2,no_rule,cat,L4,m,0.3005,5.0,1.0,0.7056,2.0,3.0,CASTELLANO,0.0,CATALÁN,0.0,3.0,4.0,yes,no,no,PIANO,6,GUITARRA,6,CANTO,6,FLAUTA,6.0,,,Ya lo hiceeee wii,67.0,yes
