Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,instr_4,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
31,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s2,r1,31,Online_whatL4//a.zi.lo19.888.1776.wav,da,ru,re,sil,zi,ña,po,sil1,lo,ci,sil2,"['false alarm', 'catch']","[0.22149999999999181, 1.7431000000015047]",[1.7431000000015047],0.888,beat,0.8551000000015047,0.8551000000015047,"[""space"",""space""]",zi,1,testConjL2Syn//r2.s2.1.wav,2.0,conjunction_syn,syncopated,b,s2,rule,rule,L2,m,0.8665,4.0,0.0,0.6058,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
32,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s1,r1,32,Online_whatL4//c.bu.da4.none.none.wav,zi,ru,de,sil2,lo,ci,po,sil,pe,bo,sil1,['-'],,,none,none,,,,da,3,testConjL2Syn//r2.s1.0.wav,2.0,conjunction_syn,syncopated,b,s1,rule,rule,L2,m,0.7659,4.0,0.0,0.568,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
33,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s1,r1,33,Online_whatL4//c.bu.da7.222.1332.wav,zi,bu,re,sil,lo,po,da,sil2,bo,ci,sil1,['catch'],[2.0751000000014983],[2.0751000000014983],1.332,no_beat,0.7431000000014982,0.7431000000014982,"[""space""]",da,3,testConjL2Syn//r2.s2.2.wav,2.0,conjunction_syn,syncopated,b,s2,rule,rule,L2,z,3.401,4.0,1.0,1.0699,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
34,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s1,r1,34,Online_whatL4//c.bu.da6.1110.1332.wav,zi,ña,ci,sil,lo,bu,da,sil1,pe,ñi,sil2,['catch'],[2.4431999999992513],[2.4431999999992513],1.332,no_beat,1.1111999999992512,1.1111999999992512,"[""space""]",da,3,testConjL2Syn//cat_viol.r1.s2.0.wav,2.0,conjunction_syn,syncopated,a,s2,no_rule,cat,L2,z,3.4501,4.0,0.0,1.685,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
35,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s1,r2,35,Online_whatL4//c.bu.da5.none.none.wav,ja,ci,ña,sil2,nu,bo,de,sil,ñi,re,sil1,['false alarm'],[1.3230999999976802],[1.3230999999976802],none,none,,,"[""space""]",da,3,testConjL2Syn//dep_viol.r1.s1.0.wav,2.0,conjunction_syn,syncopated,a,s1,no_rule,dep,L2,m,2.5538,4.0,1.0,1.0673,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
36,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s1,r2,36,Online_whatL4//b.ja.nu0.0.888.wav,ja,pe,da,sil,nu,po,ña,sil1,ci,de,sil2,['catch'],[1.7838000000007241],[1.7838000000007241],0.888,beat,0.8958000000007241,0.8958000000007241,"[""space""]",nu,2,testConjL2Syn//time_viol.r1.s2.0.wav,2.0,conjunction_syn,syncopated,a,s2,no_rule,time,L2,m,2.3523,5.0,1.0,0.605,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
37,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s2,r1,37,Online_whatL4//b.ja.nu1.none.none.wav,pe,re,de,sil2,zi,ñi,da,sil,lo,po,sil1,['-'],,,none,none,,,,nu,2,testConjL2Syn//r2.s1.2.wav,2.0,conjunction_syn,syncopated,b,s1,rule,rule,L2,z,3.192,4.0,1.0,1.19,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
38,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s2,r1,38,Online_whatL4//b.ja.nu2.none.none.wav,ña,re,ru,sil2,zi,de,bu,sil,lo,pe,sil1,['false alarm'],[1.3971999999992022],[1.3971999999992022],none,none,,,"[""space""]",nu,2,testConjL2Syn//dep_viol.r2.s2.0.wav,2.0,conjunction_syn,syncopated,b,s2,no_rule,dep,L2,m,1.3832,6.0,1.0,1.1923,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
39,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s1,r1,39,Online_whatL4//b.ja.nu3.none.none.wav,zi,ci,pe,sil,lo,da,bu,sil2,bo,re,sil1,['-'],,,none,none,,,,nu,2,testConjL2Syn//r1.s2.1.wav,2.0,conjunction_syn,syncopated,a,s2,rule,rule,L2,m,4.4216,3.0,0.0,1.255,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
40,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s2,r1,40,Online_whatL4//d.pe.po0.0.222.wav,pe,po,ru,sil,zi,ña,ñi,sil1,lo,bo,sil2,['catch'],[0.41030000000080236],[0.41030000000080236],0.222,no_beat,0.1883000000008023,0.1883000000008023,"[""space""]",po,4,testConjL2Syn//r1.s1.2.wav,2.0,conjunction_syn,syncopated,a,s1,rule,rule,L2,z,3.1985,4.0,1.0,1.0697,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
41,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s1,r1,41,Online_whatL4//d.pe.po2.none.none.wav,zi,de,ña,sil,lo,bo,da,sil2,re,ñi,sil1,['false alarm'],[1.7888000000007196],[1.7888000000007196],none,none,,,"[""space""]",po,4,testConjL2Syn//time_viol.r1.s1.0.wav,2.0,conjunction_syn,syncopated,a,s1,no_rule,time,L2,z,6.8721,2.0,0.0,1.3069,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
42,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s2,r1,42,Online_whatL4//d.pe.po1.none.none.wav,ña,ru,de,sil,zi,da,bo,sil1,lo,ñi,sil2,['false alarm'],[2.4610000000000127],[2.4610000000000127],none,none,,,"[""space""]",po,4,testConjL2Syn//cat_viol.r1.s1.0.wav,2.0,conjunction_syn,syncopated,a,s1,no_rule,cat,L2,m,0.4929,4.0,1.0,2.2018,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
43,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s1,r1,43,Online_whatL4//d.pe.po3.none.none.wav,zi,ci,ñi,sil2,lo,de,ña,sil,da,bu,sil1,['-'],,,none,none,,,,po,4,testConjL2Syn//time_viol.r2.s1.0.wav,2.0,conjunction_syn,syncopated,b,s1,no_rule,time,L2,z,2.8919,7.0,0.0,1.4536,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
44,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s2,r2,44,Online_whatL4//b.ja.nu26.888.1776.wav,da,ña,re,sil,ja,ci,bo,sil1,nu,bu,sil2,['miss'],,,1.776,beat,,,,nu,2,testConjL2Syn//dep_viol.r1.s2.0.wav,2.0,conjunction_syn,syncopated,a,s2,no_rule,dep,L2,z,5.7889,4.0,0.0,1.153,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
45,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s2,r2,45,Online_whatL4//b.ja.nu25.888.1998.wav,bu,ru,de,sil,ja,ñi,bo,sil2,nu,pe,sil1,['catch_delay'],[0.9254000000023017],[0.9254000000023017],1.998,no_beat,0.9254000000023016,0.9254000000023016,,nu,2,testConjL2Syn//cat_viol.r2.s1.0.wav,2.0,conjunction_syn,syncopated,b,s1,no_rule,cat,L2,m,7.0385,4.0,1.0,1.0573,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
46,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s1,r2,46,Online_whatL4//b.ja.nu27.0.888.wav,ja,de,re,sil,nu,ci,pe,sil1,po,ñi,sil2,['catch'],"[0.25940000000230157, 2.441500000000019]",[2.441500000000019],0.888,beat,,1.5535000000000192,"[""space"",""space""]",nu,2,testConjL2Syn//dep_viol.r2.s1.0.wav,2.0,conjunction_syn,syncopated,b,s1,no_rule,dep,L2,z,3.907,4.0,0.0,0.6257,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
47,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s2,r2,47,Online_whatL4//b.ja.nu24.888.1998.wav,ñi,ru,bo,sil,ja,po,de,sil2,nu,da,sil1,['catch_delay'],[0.835099999997684],[0.835099999997684],1.998,no_beat,0.835099999997684,0.835099999997684,,nu,2,testConjL2Syn//r2.s2.0.wav,2.0,conjunction_syn,syncopated,b,s2,rule,rule,L2,m,3.5998,4.0,0.0,1.0873,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
48,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s2,r2,48,Online_whatL4//a.zi.lo11.none.none.wav,ru,po,re,sil,ja,bo,ña,sil1,nu,de,sil2,['-'],[0.16909999999768388],[0.16909999999768388],none,none,,,"[""space""]",zi,1,testWhenL1Uns//r1.s2.2.wav,3.0,when,unsyncopated,a,s2,rule,rule,L1,z,1.7432,4.0,1.0,1.108,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
49,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s2,r2,49,Online_whatL4//a.zi.lo9.none.none.wav,pe,bu,ñi,sil2,ja,re,de,sil,nu,ña,sil1,['-'],,,none,none,,,,zi,1,testWhenL1Uns//r2.s1.1.wav,3.0,when,unsyncopated,b,s1,rule,rule,L1,z,0.6382,4.0,1.0,0.7074,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
50,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s2,r1,50,Online_whatL4//a.zi.lo10.888.1776.wav,ña,ci,de,sil,zi,bu,re,sil1,lo,ñi,sil2,['catch'],[0.9595999999977494],[0.9595999999977494],0.888,beat,0.0715999999977493,0.0715999999977493,"[""space""]",zi,1,testWhenL1Uns//r1.s2.0.wav,3.0,when,unsyncopated,a,s2,rule,rule,L1,m,0.7896,3.0,0.0,0.7267,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
51,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s1,r2,51,Online_whatL4//a.zi.lo8.none.none.wav,ja,bo,ña,sil2,nu,po,pe,sil,de,ñi,sil1,['-'],,,none,none,,,,zi,1,testWhenL1Uns//r2.s1.2.wav,3.0,when,unsyncopated,b,s1,rule,rule,L1,z,1.0921,4.0,1.0,0.6612,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
52,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s2,r1,52,Online_whatL4//a.zi.lo3.888.1998.wav,po,re,ñi,sil,zi,de,ña,sil2,lo,ci,sil1,['catch'],[1.6879999999999882],[1.6879999999999882],0.888,beat,0.7999999999999882,0.7999999999999882,"[""space""]",zi,1,testWhenL1Uns//dep_viol.r1.s2.0.wav,3.0,when,unsyncopated,a,s2,no_rule,dep,L1,m,4.2221,4.0,0.0,1.6724,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
53,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s1,r1,53,Online_whatL4//a.zi.lo0.0.888.wav,zi,re,bo,sil,lo,pe,ña,sil1,de,bu,sil2,['miss'],,,0.0,beat,,,,zi,1,testWhenL1Uns//r2.s1.0.wav,3.0,when,unsyncopated,b,s1,rule,rule,L1,z,1.3347,3.0,1.0,1.2761,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
54,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s1,r1,54,Online_whatL4//a.zi.lo1.0.888.wav,zi,ru,po,sil,lo,ñi,da,sil2,de,bu,sil1,['catch'],[0.8921999999993204],[0.8921999999993204],0.0,beat,0.8921999999993204,0.8921999999993204,"[""space""]",zi,1,testWhenL1Uns//cat_viol.r1.s2.0.wav,3.0,when,unsyncopated,a,s2,no_rule,cat,L1,z,2.3363,3.0,1.0,0.9346,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
55,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s1,r1,55,Online_whatL4//a.zi.lo2.0.1110.wav,zi,ñi,po,sil2,lo,re,bu,sil,de,da,sil1,['catch'],[0.9743000000007669],[0.9743000000007669],0.0,beat,0.9743000000007668,0.9743000000007668,"[""space""]",zi,1,testWhenL1Uns//r1.s2.1.wav,3.0,when,unsyncopated,a,s2,rule,rule,L1,m,3.3014,3.0,0.0,1.2907,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
56,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s1,r1,56,Online_whatL4//b.ja.nu10.none.none.wav,zi,ñi,re,sil,lo,de,pe,sil1,ña,po,sil2,['-'],,,none,none,,,,nu,2,testWhenL1Uns//r2.s2.2.wav,3.0,when,unsyncopated,b,s2,rule,rule,L1,z,3.128,4.0,1.0,1.406,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
57,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s1,r2,57,Online_whatL4//b.ja.nu11.0.888.wav,ja,bo,ru,sil,nu,ñi,ci,sil2,pe,po,sil1,['catch'],[1.8073000000007369],[1.8073000000007369],0.888,beat,0.9193000000007368,0.9193000000007368,"[""space""]",nu,2,testWhenL1Uns//cat_viol.r2.s2.0.wav,3.0,when,unsyncopated,b,s2,no_rule,cat,L1,m,2.0424,5.0,0.0,2.0931,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
58,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s2,r1,58,Online_whatL4//b.ja.nu8.none.none.wav,po,de,re,sil2,zi,ru,pe,sil,lo,bu,sil1,['false alarm'],[2.576699999999164],[2.576699999999164],none,none,,,"[""space""]",nu,2,testWhenL1Uns//cat_viol.r1.s1.0.wav,3.0,when,unsyncopated,a,s1,no_rule,cat,L1,m,0.8587,3.0,0.0,5.3437,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
59,2024-03-13_22h19.51.163,Unsyncopated_study3,s142,18.0,feminino,right,España,Castellano y Catalán,Upper secondary,no,no,B,1,what,L4,unsyncopated,s2,r1,59,Online_whatL4//b.ja.nu9.none.none.wav,re,ña,ru,sil2,zi,ñi,de,sil,lo,bo,sil1,['-'],,,none,none,,,,nu,2,testWhenL1Uns//dep_viol.r2.s1.0.wav,3.0,when,unsyncopated,b,s1,no_rule,dep,L1,z,12.4062,4.0,1.0,1.2235,3.0,2.0,Castellano,0.0,Catalán,0.0,Inglés,12.0,4.0,4.0,no,no,no,Nada,,Nada,,   ,,,"Ha estado bien aunque se me ha hecho bastante larga y repetitiva (aunque de eso trata), y debido a esto me he descentrado un par de veces que no han tenido apenas repercusión en mis respuestas. Gracias. ",73.0,yes
