Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,age_M5,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
312,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s1,r1,48,Online_whatL2//d.si.ñu5.none.none.wav,go,to,me,sil2,du,mi,ño,sil,ba,su,sil1,['false alarm'],[0.692100000001119],[0.692100000001119],none,none,,,"[""space""]",ñu,4,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
313,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s1,r2,49,Online_whatL2//d.si.ñu4.1776.1110.wav,fe,su,to,sil,ra,ñu,cha,sil1,si,me,sil2,['miss'],,,1.11,no_beat,,,,ñu,4,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
314,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s2,r2,50,Online_whatL2//d.si.ñu7.1332.0.wav,ñu,to,me,sil,fe,su,si,sil1,ra,bi,sil2,['catch'],[0.5983999999984917],[0.5983999999984917],0.0,beat,0.5983999999984917,0.5983999999984917,"[""space""]",ñu,4,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
315,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s2,r1,51,Online_whatL2//d.si.ñu6.none.none.wav,te,me,mi,sil2,go,su,to,sil,du,bi,sil1,['-'],,,none,none,,,,ñu,4,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
316,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s1,r1,52,Online_whatL2//d.si.ñu28.444.1554.wav,go,me,si,sil2,du,to,ñu,sil,te,mi,sil1,['catch'],[2.27239999999847],[2.27239999999847],1.554,no_beat,0.7183999999984698,0.7183999999984698,"[""space""]",ñu,4,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
317,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s1,r2,53,Online_whatL2//d.si.ñu29.222.1110.wav,fe,si,me,sil,ra,ñu,ño,sil2,mi,te,sil1,['catch'],[2.046599999997852],[2.046599999997852],1.11,no_beat,0.936599999997852,0.936599999997852,"[""space""]",ñu,4,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
318,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s1,r2,54,Online_whatL2//d.si.ñu31.none.none.wav,fe,mi,ño,sil,ra,su,me,sil1,ba,te,sil2,['false alarm'],[1.0975000000003092],[1.0975000000003092],none,none,,,"[""space""]",ñu,4,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
319,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s1,r2,55,Online_whatL2//d.si.ñu30.1332.222.wav,fe,ñu,te,sil2,ra,si,to,sil,bi,ba,sil1,['catch'],[0.8316999999992731],[0.8316999999992731],0.222,no_beat,0.6096999999992732,0.6096999999992732,"[""space""]",ñu,4,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
320,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s1,r2,56,Online_whatL2//a.go.du5.none.none.wav,fe,su,bi,sil,ra,te,to,sil1,ño,ñu,sil2,['-'],,,none,none,,,,go,1,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
321,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s2,r2,57,Online_whatL2//a.go.du4.none.none.wav,te,mi,cha,sil,fe,bi,ñu,sil1,ra,ba,sil2,['-'],,,none,none,,,,go,1,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
322,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s1,r2,58,Online_whatL2//a.go.du7.none.none.wav,fe,ñu,me,sil,ra,cha,to,sil1,si,su,sil2,['-'],,,none,none,,,,go,1,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
323,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s2,r1,59,Online_whatL2//a.go.du6.888.1776.wav,bi,su,cha,sil,go,te,ñu,sil1,du,me,sil2,['miss'],,,0.888,beat,,,,go,1,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
324,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s2,r1,60,Online_whatL2//d.si.ñu18.222.444.wav,su,si,ñu,sil,go,te,me,sil2,du,ba,sil1,['catch'],[0.9758000000006177],[0.9758000000006177],0.444,no_beat,0.5318000000006178,0.5318000000006178,"[""space""]",ñu,4,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
325,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s1,r1,61,Online_whatL2//d.si.ñu16.222.1332.wav,go,si,ba,sil2,du,ñu,te,sil,me,ño,sil1,['catch'],[1.8809999999998581],[1.8809999999998581],1.332,no_beat,0.548999999999858,0.548999999999858,"[""space""]",ñu,4,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
326,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s2,r1,62,Online_whatL2//d.si.ñu17.0.444.wav,si,me,ñu,sil,go,mi,cha,sil2,du,bi,sil1,"['false alarm', 'catch']","[0.24830000000110886, 1.0809000000022024]",[1.0809000000022024],0.444,no_beat,0.6369000000022025,0.6369000000022025,"[""space"",""space""]",ñu,4,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
327,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s2,r1,63,Online_whatL2//d.si.ñu19.1110.0.wav,ñu,mi,me,sil,go,si,su,sil2,du,cha,sil1,['catch'],[0.5476999999991676],[0.5476999999991676],0.0,beat,0.5476999999991676,0.5476999999991676,"[""space""]",ñu,4,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
328,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s1,r2,64,Online_whatL2//a.go.du23.none.none.wav,fe,si,me,sil2,ra,mi,ba,sil,ño,ñu,sil1,['-'],,,none,none,,,,go,1,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
329,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s2,r1,65,Online_whatL2//a.go.du22.888.1776.wav,me,ño,cha,sil,go,te,ñu,sil1,du,to,sil2,['catch'],[1.4311999999990803],[1.4311999999990803],0.888,beat,0.5431999999990803,0.5431999999990803,"[""space""]",go,1,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
330,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s2,r2,66,Online_whatL2//a.go.du20.none.none.wav,mi,ba,cha,sil,fe,to,ñu,sil1,ra,bi,sil2,['-'],,,none,none,,,,go,1,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
331,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s2,r2,67,Online_whatL2//a.go.du21.none.none.wav,ñu,ba,mi,sil,fe,cha,me,sil2,ra,bi,sil1,['-'],,,none,none,,,,go,1,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
332,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s2,r1,68,Online_whatL2//b.fe.ra17.none.none.wav,ñu,su,to,sil,go,te,bi,sil2,du,si,sil1,['-'],,,none,none,,,,ra,2,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
333,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s1,r1,69,Online_whatL2//b.fe.ra18.none.none.wav,go,si,te,sil,du,to,ño,sil2,me,bi,sil1,['-'],,,none,none,,,,ra,2,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
334,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s1,r2,70,Online_whatL2//b.fe.ra19.0.888.wav,fe,si,ñu,sil,ra,me,su,sil2,cha,to,sil1,['catch'],[2.1126000000012937],[2.1126000000012937],0.888,beat,,1.2246000000012938,"[""space""]",ra,2,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
335,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s1,r2,71,Online_whatL2//b.fe.ra16.0.1110.wav,fe,te,su,sil2,ra,si,ñu,sil,cha,mi,sil1,['catch'],[1.601400000002286],[1.601400000002286],1.11,no_beat,0.491400000002286,0.491400000002286,"[""space""]",ra,2,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
336,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s1,r1,72,Online_whatL2//b.fe.ra10.none.none.wav,go,ñu,ño,sil,du,cha,mi,sil2,to,si,sil1,['-'],,,none,none,,,,ra,2,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
337,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s1,r1,73,Online_whatL2//b.fe.ra9.none.none.wav,go,mi,bi,sil,du,to,te,sil1,ño,si,sil2,['-'],,,none,none,,,,ra,2,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
338,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s2,r2,74,Online_whatL2//b.fe.ra8.1110.1998.wav,si,me,bi,sil2,fe,te,ba,sil,ra,mi,sil1,['catch'],[2.48050000000012],[2.48050000000012],1.998,no_beat,0.48250000000012,0.48250000000012,"[""space""]",ra,2,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
339,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s2,r2,75,Online_whatL2//b.fe.ra11.888.1776.wav,ño,me,su,sil,fe,bi,ñu,sil1,ra,ba,sil2,['catch'],[2.397099999997863],[2.397099999997863],1.776,beat,0.621099999997863,0.621099999997863,"[""space""]",ra,2,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
340,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s2,r1,76,Online_whatL2//c.cha.me15.none.none.wav,su,ñu,mi,sil,go,ba,bi,sil1,du,to,sil2,['-'],,,none,none,,,,me,3,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
341,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s2,r1,77,Online_whatL2//c.cha.me14.none.none.wav,ñu,to,ño,sil,go,ba,si,sil2,du,mi,sil1,['-'],,,none,none,,,,me,3,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
342,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s1,r1,78,Online_whatL2//c.cha.me12.1332.222.wav,go,me,si,sil,du,ñu,cha,sil1,mi,to,sil2,['catch'],[0.7311000000013337],[0.7311000000013337],0.222,no_beat,0.5091000000013337,0.5091000000013337,"[""space""]",me,3,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
343,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s1,r2,79,Online_whatL2//c.cha.me13.none.none.wav,fe,su,te,sil,ra,ño,si,sil2,ba,bi,sil1,['-'],,,none,none,,,,me,3,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
344,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s1,r2,80,Online_whatL2//d.si.ñu24.none.none.wav,fe,ba,cha,sil2,ra,to,mi,sil,te,bi,sil1,['-'],,,none,none,,,,ñu,4,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
345,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s2,r2,81,Online_whatL2//d.si.ñu27.none.none.wav,su,te,bi,sil,fe,cha,ño,sil2,ra,ba,sil1,['false alarm'],[1.9146999999993568],[1.9146999999993568],none,none,,,"[""space""]",ñu,4,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
346,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s2,r1,82,Online_whatL2//d.si.ñu26.none.none.wav,mi,cha,te,sil,go,ño,su,sil2,du,me,sil1,['false alarm'],[1.6304000000022825],[1.6304000000022825],none,none,,,"[""space""]",ñu,4,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
347,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s1,r1,83,Online_whatL2//d.si.ñu25.none.none.wav,go,te,su,sil,du,to,ba,sil2,cha,mi,sil1,['-'],,,none,none,,,,ñu,4,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
348,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s1,r1,84,Online_whatL2//c.cha.me16.none.none.wav,go,ñu,bi,sil2,du,to,te,sil,ño,mi,sil1,['-'],,,none,none,,,,me,3,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
349,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s2,r1,85,Online_whatL2//c.cha.me17.0.444.wav,cha,te,me,sil2,go,bi,ñu,sil,du,mi,sil1,"['false alarm', 'catch']","[0.09860000000162472, 1.1310000000003129]",[1.1310000000003129],0.444,no_beat,0.6870000000003129,0.6870000000003129,"[""space"",""space""]",me,3,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
350,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s1,r1,86,Online_whatL2//c.cha.me19.none.none.wav,go,su,bi,sil,du,ño,to,sil2,ñu,ba,sil1,['-'],,,none,none,,,,me,3,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
351,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s2,r2,87,Online_whatL2//c.cha.me18.none.none.wav,bi,to,ñu,sil,fe,ño,ba,sil1,ra,si,sil2,['-'],,,none,none,,,,me,3,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
352,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s2,r2,88,Online_whatL2//c.cha.me28.0.1110.wav,cha,to,su,sil,fe,me,te,sil1,ra,bi,sil2,['miss'],,,1.11,no_beat,,,,me,3,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
353,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s1,r2,89,Online_whatL2//c.cha.me30.none.none.wav,fe,ba,su,sil,ra,mi,ño,sil1,ñu,to,sil2,['-'],,,none,none,,,,me,3,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
354,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s2,r1,90,Online_whatL2//c.cha.me29.none.none.wav,ño,ba,mi,sil,go,ñu,bi,sil1,du,te,sil2,['false alarm'],[1.330500000000029],[1.330500000000029],none,none,,,"[""space""]",me,3,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
355,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s2,r2,91,Online_whatL2//c.cha.me31.1110.222.wav,su,me,ño,sil,fe,cha,bi,sil1,ra,mi,sil2,['miss'],,,0.222,no_beat,,,,me,3,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
356,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s2,r2,92,Online_whatL2//b.fe.ra22.888.1776.wav,ba,me,cha,sil,fe,su,ño,sil1,ra,to,sil2,['catch'],[2.2751999999991313],[2.2751999999991313],1.776,beat,0.4991999999991312,0.4991999999991312,"[""space""]",ra,2,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
357,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s1,r2,93,Online_whatL2//b.fe.ra21.0.888.wav,fe,bi,su,sil,ra,to,te,sil1,ba,ñu,sil2,['miss'],,,0.888,beat,,,,ra,2,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
358,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s2,r1,94,Online_whatL2//b.fe.ra20.none.none.wav,te,me,mi,sil,go,to,ñu,sil2,du,ba,sil1,['-'],,,none,none,,,,ra,2,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
359,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s2,r1,95,Online_whatL2//b.fe.ra23.none.none.wav,te,ñu,me,sil,go,cha,ño,sil1,du,bi,sil2,['-'],,,none,none,,,,ra,2,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
360,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s1,r2,96,Online_whatL2//c.cha.me6.222.1110.wav,fe,cha,ba,sil,ra,me,te,sil2,si,mi,sil1,['miss'],,,1.11,no_beat,,,,me,3,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
361,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s2,r2,97,Online_whatL2//c.cha.me4.none.none.wav,ba,te,su,sil2,fe,ño,si,sil,ra,ñu,sil1,['-'],,,none,none,,,,me,3,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
362,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s1,r1,98,Online_whatL2//c.cha.me7.222.444.wav,go,cha,me,sil,du,bi,si,sil1,su,ba,sil2,['catch'],[0.9313000000006468],[0.9313000000006468],0.444,no_beat,0.4873000000006468,0.4873000000006468,"[""space""]",me,3,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
363,2023-09-15_18h41.27.242,Unsyncopated1,s21,26.0,feminino,right,España,Español,Master degree,no,no,B,3,what,L2,unsyncopated,s2,r1,99,Online_whatL2//c.cha.me5.none.none.wav,ñu,mi,ño,sil2,go,te,ba,sil,du,su,sil1,['-'],,,none,none,,,,me,3,,,,,,,,,,,,,,,3 ,3.0,Español,0.0,Catalán,0.0,Inlés,4 ,3.0,4.0,no,no,no,nada,0,nada  ,0, ,,,nada ,70.0,yes
