Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,preguntas_musica1,BMRQ_answer.response,BMRQ_Score,bilingual
229,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r2,101,Online_conjL3_syn//d.ji.li19.none.none.wav,je,le,ko,ñe,sil,ga,do,sa,sil1,gu,sil2,['-'],,,none,none,,,,ji,4,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
230,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r2,102,Online_conjL3_syn//d.ji.li17.1332.222.wav,fu,li,do,ñe,sil,di,ji,sa,sil1,je,sil2,['miss'],,,1.332,no_beat,,,,ji,4,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
231,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r1,103,Online_conjL3_syn//d.ji.li18.1554.444.wav,chu,ga,li,mo,sil,je,do,ji,sil1,fu,sil2,['catch'],[2.0709999999999127],[2.0709999999999127],1.554,no_beat,0.5169999999999126,0.5169999999999126,"[""space""]",ji,4,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
232,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r2,104,Online_conjL3_syn//b.ñe.sa13.666.1554.wav,fu,li,ka,ñe,sil,ga,le,sa,sil1,je,sil2,['catch'],[1.3131999998092851],[1.3131999998092851],0.666,no_beat,0.6471999998092851,0.6471999998092851,"[""space""]",ñe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
233,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r1,105,Online_conjL3_syn//b.ñe.sa15.none.none.wav,di,gu,le,chu,sil,do,fu,mo,sil1,ji,sil2,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
234,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r2,106,Online_conjL3_syn//b.ñe.sa14.0.666.wav,ñe,ko,li,sa,sil,fu,je,gu,sil1,ga,sil2,['miss'],,,0.0,beat,,,,ñe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
235,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r1,107,Online_conjL3_syn//b.ñe.sa12.none.none.wav,ko,li,di,chu,sil,do,ga,mo,sil1,ka,sil2,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
236,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r2,108,Online_conjL3_syn//b.ñe.sa9.0.666.wav,ñe,ko,je,sa,sil,fu,li,di,sil1,ji,sil2,['miss'],,,0.0,beat,,,,ñe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
237,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r2,109,Online_conjL3_syn//b.ñe.sa11.666.1554.wav,li,fu,ga,ñe,sil,do,ka,sa,sil1,ko,sil2,['catch'],[1.4587000002861714],[1.4587000002861714],0.666,no_beat,0.7927000002861714,0.7927000002861714,"[""space""]",ñe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
238,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r1,110,Online_conjL3_syn//b.ñe.sa10.none.none.wav,chu,ji,li,mo,sil,je,le,gu,sil1,do,sil2,['-'],,,none,none,,,,ñe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
239,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r2,111,Online_conjL3_syn//b.ñe.sa8.0.666.wav,ñe,do,di,sa,sil,je,ko,le,sil1,gu,sil2,['miss'],,,0.0,beat,,,,ñe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
240,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r2,112,Online_conjL3_syn//a.chu.mo29.none.none.wav,ji,ka,do,ñe,sil,gu,di,sa,sil1,ko,sil2,['false alarm'],[1.9515000000001237],[1.9515000000001237],none,none,,,"[""space""]",mo,2,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
241,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r1,113,Online_conjL3_syn//a.chu.mo31.0.666.wav,chu,ka,je,mo,sil,ga,di,gu,sil1,ko,sil2,['catch'],[1.7966999998093343],[1.7966999998093343],0.666,no_beat,1.1306999998093343,1.1306999998093343,"[""space""]",mo,2,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
242,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r2,114,Online_conjL3_syn//a.chu.mo28.none.none.wav,ñe,ga,li,sa,sil,je,do,ko,sil1,ka,sil2,['-'],,,none,none,,,,mo,2,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
243,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r2,115,Online_conjL3_syn//a.chu.mo30.none.none.wav,fu,gu,ji,ñe,sil,li,do,sa,sil1,je,sil2,['-'],,,none,none,,,,mo,2,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
244,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r2,116,Online_conjL3_syn//a.chu.mo11.none.none.wav,ka,di,je,ñe,sil,ga,ko,sa,sil1,ji,sil2,['-'],,,none,none,,,,mo,2,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
245,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r2,117,Online_conjL3_syn//a.chu.mo8.none.none.wav,ñe,ga,fu,sa,sil,ji,li,je,sil1,le,sil2,['-'],,,none,none,,,,mo,2,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
246,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r2,118,Online_conjL3_syn//a.chu.mo10.none.none.wav,ñe,je,gu,sa,sil,ko,fu,ji,sil1,di,sil2,['-'],,,none,none,,,,mo,2,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
247,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r1,119,Online_conjL3_syn//a.chu.mo9.666.1554.wav,ka,ko,di,chu,sil,li,ga,mo,sil1,gu,sil2,['catch'],[2.0205000000000837],[2.0205000000000837],1.554,no_beat,0.4665000000000836,0.4665000000000836,"[""space""]",mo,2,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
248,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r2,120,Online_conjL3_syn//c.gu.je17.222.1110.wav,fu,gu,le,ñe,sil,je,ka,sa,sil1,ko,sil2,['catch'],[0.8471999998091633],[0.8471999998091633],0.222,no_beat,0.6251999998091633,0.6251999998091633,"[""space""]",gu,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
249,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r1,121,Online_conjL3_syn//c.gu.je16.1332.444.wav,fu,ga,je,chu,sil,do,gu,mo,sil1,ji,sil2,['false alarm'],[0.4926000003815716],[0.4926000003815716],1.332,no_beat,,,"[""space""]",gu,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
250,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r2,122,Online_conjL3_syn//c.gu.je19.none.none.wav,fu,le,li,ñe,sil,ji,ka,sa,sil1,di,sil2,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
251,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r1,123,Online_conjL3_syn//c.gu.je18.1110.0.wav,je,di,ka,chu,sil,gu,ko,mo,sil1,li,sil2,"['catch', 'false alarm']","[1.2237999997137194, 2.6464000000953547]",[1.2237999997137194],1.11,no_beat,0.1137999997137193,0.1137999997137193,"[""space"",""space""]",gu,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
252,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r1,124,Online_conjL3_syn//c.gu.je8.222.1110.wav,chu,gu,do,mo,sil,je,ga,ko,sil1,ka,sil2,['catch'],[1.2580999999047435],[1.2580999999047435],0.222,no_beat,1.0360999999047436,1.0360999999047436,"[""space""]",gu,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
253,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r1,125,Online_conjL3_syn//c.gu.je10.none.none.wav,chu,di,do,mo,sil,ko,ga,ji,sil1,ka,sil2,['-'],,,none,none,,,,gu,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
254,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s2,r1,126,Online_conjL3_syn//c.gu.je9.1332.0.wav,je,le,ko,chu,sil,ka,gu,mo,sil1,ji,sil2,['miss'],,,1.332,no_beat,,,,gu,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
255,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,2,conjunction_syn,L3,syncopated,s1,r2,127,Online_conjL3_syn//c.gu.je11.222.1110.wav,ñe,gu,ka,sa,sil,je,fu,ji,sil1,le,sil2,['false alarm'],[0.10339999961843205],[0.10339999961843205],0.222,no_beat,,,"[""space""]",gu,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
256,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,3,when,L2,unsyncopated,when,when,0,Online_whenL2//c.cha28.0.wav,cha,fe,to,sil,ba,ñu,me,sil1,go,te,sil2,['catch'],[0.79290000009496],[0.79290000009496],0.0,beat,0.79290000009496,0.79290000009496,"[""space""]",cha,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
257,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,3,when,L2,unsyncopated,when,when,1,Online_whenL2//c.cha31.none.wav,to,te,ñu,sil,bi,du,su,sil1,fe,me,sil2,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
258,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,3,when,L2,unsyncopated,when,when,2,Online_whenL2//c.cha29.444.wav,go,du,cha,sil,me,ba,su,sil1,ñu,bi,sil2,['catch'],[0.9045999999048036],[0.9045999999048036],0.444,no_beat,0.4605999999048035,0.4605999999048035,"[""space""]",cha,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
259,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,3,when,L2,unsyncopated,when,when,3,Online_whenL2//c.cha30.none.wav,te,mi,to,sil,me,go,si,sil1,ño,du,sil2,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
260,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,3,when,L2,unsyncopated,when,when,4,Online_whenL2//b.fe22.none.wav,ño,ra,go,sil,ñu,bi,su,sil1,to,te,sil2,['false alarm'],[2.348500000000058],[2.348500000000058],none,none,,,"[""space""]",fe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
261,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,3,when,L2,unsyncopated,when,when,5,Online_whenL2//b.fe21.1332.wav,ñu,mi,go,sil,te,su,fe,sil1,me,cha,sil2,"['catch', 'false alarm']","[1.453400000095371, 2.064300000190542]",[1.453400000095371],1.332,no_beat,0.121400000095371,0.121400000095371,"[""space"",""space""]",fe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
262,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,3,when,L2,unsyncopated,when,when,6,Online_whenL2//b.fe20.1332.wav,cha,ño,du,sil,si,me,fe,sil1,te,mi,sil2,"['catch', 'false alarm']","[1.8082000002859786, 2.4887000002859168]",[1.8082000002859786],1.332,no_beat,0.4762000002859785,0.4762000002859785,"[""space"",""space""]",fe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
263,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,3,when,L2,unsyncopated,when,when,7,Online_whenL2//b.fe23.none.wav,me,ba,du,sil,ra,to,bi,sil1,si,ñu,sil2,['-'],,,none,none,,,,fe,1,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
264,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,3,when,L2,unsyncopated,when,when,8,Online_whenL2//c.cha21.1998.wav,si,du,ñu,sil,mi,go,to,sil1,ño,cha,sil2,['catch'],[2.4319000000955384],[2.4319000000955384],1.998,no_beat,0.4339000000955384,0.4339000000955384,"[""space""]",cha,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
265,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,3,when,L2,unsyncopated,when,when,9,Online_whenL2//c.cha20.none.wav,fe,ño,mi,sil,ra,su,ba,sil1,ñu,to,sil2,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
266,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,3,when,L2,unsyncopated,when,when,10,Online_whenL2//c.cha23.none.wav,me,ba,fe,sil,ño,ñu,mi,sil1,go,te,sil2,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
267,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,3,when,L2,unsyncopated,when,when,11,Online_whenL2//c.cha22.none.wav,ra,to,mi,sil,bi,te,ba,sil1,fe,ñu,sil2,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
268,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,3,when,L2,unsyncopated,when,when,12,Online_whenL2//d.si12.1776.wav,mi,du,to,sil,go,ño,bi,sil1,si,cha,sil2,['catch'],[2.190599999904407],[2.190599999904407],1.776,beat,0.414599999904407,0.414599999904407,"[""space""]",si,4,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
269,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,3,when,L2,unsyncopated,when,when,13,Online_whenL2//d.si13.444.wav,go,ñu,si,sil,bi,to,ño,sil1,fe,mi,sil2,['catch'],[1.0194000000951746],[1.0194000000951746],0.444,no_beat,0.5754000000951747,0.5754000000951747,"[""space""]",si,4,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
270,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,3,when,L2,unsyncopated,when,when,14,Online_whenL2//d.si14.1332.wav,ba,te,bi,sil,go,su,si,sil1,du,ñu,sil2,['catch'],[1.7890000000002146],[1.7890000000002146],1.332,no_beat,0.4570000000002145,0.4570000000002145,"[""space""]",si,4,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
271,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,3,when,L2,unsyncopated,when,when,15,Online_whenL2//d.si15.1332.wav,mi,ño,ba,sil,ra,fe,si,sil1,ñu,me,sil2,['catch'],[1.839799999713705],[1.839799999713705],1.332,no_beat,0.5077999997137048,0.5077999997137048,"[""space""]",si,4,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
272,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,3,when,L2,unsyncopated,when,when,16,Online_whenL2//a.du12.none.wav,si,bi,fe,sil,ño,mi,su,sil1,ra,me,sil2,['-'],,,none,none,,,,du,2,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
273,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,3,when,L2,unsyncopated,when,when,17,Online_whenL2//a.du13.0.wav,du,ño,to,sil,me,ra,mi,sil1,bi,ba,sil2,['catch'],[0.5696999998094725],[0.5696999998094725],0.0,beat,0.5696999998094725,0.5696999998094725,"[""space""]",du,2,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
274,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,3,when,L2,unsyncopated,when,when,18,Online_whenL2//a.du14.none.wav,ño,to,bi,sil,ra,mi,me,sil1,ba,fe,sil2,['false alarm'],[0.6035000000001673],[0.6035000000001673],none,none,,,"[""space""]",du,2,,,,,,,,,,,,,,,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
